,date,sales_values,cut_price_shares,days_to_pending,market_heat,price_cut,zhdf_bot,zhdf_mid,zhdf_top,zvt1,zvt2,zvt3,zvt4,zvt5,sales_to_list
0,2018-01-31,142000.0,0.0784313725490196,,12.0,,75472.0697434113,140350.30976125036,227156.0164311505,94409.90097270644,114610.69781517467,152088.86186326138,185008.39702732748,182869.1604948573,0.9732199256503468
1,2018-02-28,134200.0,0.08,,15.0,,75908.78503856639,139091.4048497982,228398.0182629572,95084.3576206895,115510.08837034406,153285.44299931382,186540.70458339297,184273.26928612668,0.9773665144997014
2,2018-03-31,142000.0,0.1070496083550913,,19.0,,76414.40140287414,139175.64144955986,229511.5066893038,95696.28309522771,116242.5357728689,154382.3690885812,187795.42061402395,185527.8384598463,0.9813461122025272
3,2018-04-30,157000.0,0.1339950372208436,,23.0,,76949.64713241256,141505.43285451512,230274.8057264849,96225.58877972468,116958.86322903627,155311.16087739886,188664.05679732925,186403.38700114563,0.9862158400355244
4,2018-05-31,153375.0,0.1735537190082644,,26.0,,77682.04714003917,144552.75149654417,231391.1299764609,96981.01833457056,117808.81436517704,156254.8428438117,189606.2351413333,187403.51082524064,0.9916839192748538
5,2018-06-30,175000.0,0.1594454072790294,,30.0,,78370.67605901486,147504.17476276433,232584.2876218958,97996.25878667973,118872.26638055209,157178.54923275794,190611.72519317377,188459.88648789743,0.9939165547134198
6,2018-07-31,159000.0,0.2096505823627288,,29.0,,79022.29479617388,150297.2810158756,233960.7668466473,98676.10084520206,119589.93205043412,157899.56771804948,191753.42597863448,189613.94039761808,0.9920515124356918
7,2018-08-31,150000.0,0.238095238095238,,23.0,,79346.62332630396,151204.4565497806,234877.23856380748,98961.0577288054,120060.5488776802,158335.2673393486,192539.1417556785,190674.1745293029,0.9895570832827356
8,2018-09-30,149500.0,0.2035087719298245,,14.0,,79499.78519680939,151666.57846710534,235749.14765450105,99014.29350900203,120487.73087985722,158781.8536506204,193362.7012376976,191836.9571984768,0.9846187340259868
9,2018-10-31,133750.0,0.1906542056074766,,10.0,,79430.25668849987,149303.66043013454,235766.7113872929,98589.73906651426,120542.9557477268,158658.90509346977,193509.1647881649,192480.1621987317,0.9785753513231786
