,date,sales_values,cut_price_shares,days_to_pending,market_heat,price_cut,zhdf_bot,zhdf_mid,zhdf_top,zvt1,zvt2,zvt3,zvt4,zvt5,sales_to_list
0,2018-01-31,125000.0,0.1162790697674418,,36.0,,79623.83313969195,136524.6881186745,235224.0894174926,,95789.0586036265,144451.77591381493,186481.62627808368,247399.429632248,0.98036324007622
1,2018-02-28,151750.0,0.1875,,40.0,,79809.47219582835,135621.63844611673,235252.4208196744,,96129.60427263188,144843.07379583037,186887.2264183412,247424.39723503555,0.9797269011190848
2,2018-03-31,140000.0,0.0909090909090909,,43.0,,80226.15151593972,136628.42257087116,235897.055008736,,96562.29410533432,145267.92930825936,187321.1517550534,247773.9742200685,0.9799331986583896
3,2018-04-30,126950.0,0.16,,45.0,,80757.98801037118,138760.81079134598,236772.34581770503,,97106.00573764702,145781.96930697514,187855.43048381087,248235.39741904536,0.9852037915623068
4,2018-05-31,126250.0,0.1,,44.0,,81459.91959151812,141231.78906149694,238082.428725468,,97654.59339706256,146471.08187280278,188669.91807862013,248962.18519264564,0.9905347029555298
5,2018-06-30,154000.0,0.1346153846153846,,44.0,,81799.20253171859,143310.83631520768,239029.6110887761,,97976.44743326714,147047.98326126285,189417.3944537865,249451.554246274,0.9896643935037848
6,2018-07-31,134750.0,0.1327433628318584,,41.0,,82237.68438762955,146104.4577492998,240439.3135002642,,98452.66996961442,147860.49469988744,190601.09930483825,250665.1192987475,0.9887575125571644
7,2018-08-31,131000.0,0.2109375,,37.0,,82342.66101819278,145941.31295981287,241140.18524178784,,98774.6287330853,148337.29336913794,191324.59953446983,251724.6525062873,0.983958960588199
8,2018-09-30,175000.0,0.2093023255813953,,37.0,,82561.92214363116,145462.0515276777,241746.02698705424,,99026.67974347148,148757.8248406079,191976.92489166863,252712.28772956328,0.9782834174993889
9,2018-10-31,141500.0,0.1428571428571428,,42.0,,82594.52063297351,144475.54742948548,241837.79676708265,,98945.7802441321,148774.81310219932,192163.49669256897,253248.97922501471,0.9807999404825
10,2018-11-30,96500.0,0.1642857142857142,,39.0,,82832.75286883277,143415.1743141495,241945.6000020459,,98990.2241853328,148925.0121206114,192435.61381788275,253632.5468477852,0.9797865406211268
11,2018-12-31,127250.0,0.1085271317829457,,34.0,,83047.48164414363,141709.36455332083,242079.6311252705,,99178.24451022442,149122.18899300767,192737.4796088947,254181.426437836,0.9776228433584354
12,2019-01-31,96500.0,0.1052631578947368,,35.0,,83283.68830043537,141272.15578723192,242580.5393906404,,99501.3673776835,149590.62573175205,193391.5399740729,255217.4322670376,0.9782332047016176
13,2019-02-28,132250.0,0.081967213114754,,44.0,,83779.4267746486,141785.27513008713,243703.02510358032,,100179.5786185361,150479.36855185268,194577.8196270316,256994.82754240665,0.9747606760681568
14,2019-03-31,141500.0,0.1724137931034483,,47.0,,84584.37548852821,142900.6475566973,245383.34995968253,,101054.8274348318,151524.9752904752,196037.9607500356,259206.92903087908,0.9766391376495754
15,2019-04-30,135250.0,0.1908396946564885,,47.0,,85253.06922390207,144406.63474360152,246658.0737549745,,101767.61378395352,152350.42181373978,197174.5638429029,260843.6498279405,0.9823827155804032
16,2019-05-31,136600.0,0.1678832116788321,,46.0,,85650.71772085542,146147.75948771188,247639.1996760401,,102020.702182935,152714.36692177065,197830.10942256,261759.14107180084,0.9853394018353804
17,2019-06-30,125500.0,0.2183098591549295,,45.0,,85528.11495990457,147508.49213571212,247886.0557212055,,101793.2600795325,152684.4040979338,197918.4533870699,261859.77734170764,0.9858609637195692
18,2019-07-31,161000.0,0.2013422818791946,,47.0,,85254.29387732205,148710.10849262716,248137.4032931711,,101489.83418689552,152451.83149739334,197777.94458851207,261912.9052473541,0.98498347289435
19,2019-08-31,146000.0,0.1944444444444444,,46.0,,85078.9524193711,149442.0345707845,248407.71732126188,,101339.92910378096,152357.69728191607,197677.30208637528,262287.9558960325,0.9838792307828496
20,2019-09-30,140000.0,0.2777777777777778,,42.0,,85310.85339387116,149615.52978869033,248933.7298933181,,101529.31871396308,152651.127320503,197967.92178497865,262945.5110711668,0.9833124027717522
21,2019-10-31,148000.0,0.2027972027972027,,37.0,,85964.67683895014,149425.39341116216,249814.7075971855,,102000.9660751249,153357.29780169006,198756.49268523484,263916.26129793446,0.981531371993046
22,2019-11-30,154000.0,0.2481203007518796,,38.0,,86460.13639173866,148369.51344255594,250491.175715498,,102352.76355720469,154028.93344188153,199653.4919745211,264789.7534690721,0.9808198292761532
23,2019-12-31,130000.0,0.1317829457364341,,42.0,,86703.8586752489,146991.71358892458,251135.7536778384,,102612.30444096208,154682.4164590822,200696.903231716,265920.3440214243,0.9777197365463188
24,2020-01-31,125000.0,0.1654135338345864,,43.0,,86494.91085627487,145429.0034736162,250932.9127057679,,102675.44607267316,154950.17957201347,201194.6070644896,266072.5864241578,0.975054795615138
25,2020-02-29,135000.0,0.1972789115646258,,42.0,,86567.5976430592,145520.09939689602,250942.95034961984,,102931.23057556665,155450.04028159453,201815.0567247431,266356.4780480891,0.9762932580878484
26,2020-03-31,130750.0,0.1510791366906475,,40.0,,86944.03309712246,146587.49533936835,251129.55205912524,,103272.48521318055,155972.72953757012,202379.94623186192,266716.7197335524,0.9775562455592972
27,2020-04-30,134000.0,0.1857142857142857,,43.0,,87737.11450169177,148156.25800192746,251514.99334531647,,103973.96492863196,156572.79654266432,202869.3671779692,267167.5178294906,0.9804539962671008
28,2020-05-31,155000.0,0.1517241379310344,,44.0,,88382.7971262827,150353.19349358333,252115.2401816089,,104495.50721893596,157036.94875808674,203343.96143169235,267974.57453774445,0.9821833645360316
29,2020-06-30,160000.0,0.1944444444444444,,46.0,,88795.04299404986,152397.46164759243,252552.124673574,,104883.11599027552,157372.6325486679,203741.229462555,268804.1375096499,0.9824656745996018
30,2020-07-31,153250.0,0.1970802919708029,,49.0,,88993.63632947288,154456.89009796063,253725.8170894553,,104937.84970033876,157947.36851776988,204831.4188628325,270887.29684378934,0.9846001675747674
31,2020-08-31,141500.0,0.1300813008130081,,49.0,,89346.31646365086,155603.2591705775,255373.21509947383,,105160.625208134,158599.48284803308,206219.7207313965,273407.2956481785,0.9826308510850216
32,2020-09-30,146900.0,0.2149532710280373,,49.0,,90281.5071862719,157448.10253691857,258081.50393494664,,105872.30026875743,159909.596424334,208385.34851775505,276742.9103704952,0.9846579099373926
