,date,sales_values,cut_price_shares,days_to_pending,market_heat,price_cut,zhdf_bot,zhdf_mid,zhdf_top,zvt1,zvt2,zvt3,zvt4,zvt5,sales_to_list
0,2018-01-31,98500.0,0.0857142857142857,,6.0,,58425.428707423176,121576.01371526672,234556.81714028693,91524.90333711237,92766.5251683208,132453.68541055956,202362.46460145587,287826.0991338389,0.97409306537226
1,2018-02-28,137000.0,0.0871670702179176,,9.0,,58791.45844392801,121476.46038577997,235795.90942007105,92629.91043500864,93162.34594000726,133101.3244858809,203422.8732294489,289519.8661131924,0.9755744991882044
2,2018-03-31,139000.0,0.0943820224719101,,13.0,,59189.33670177483,121914.3553558156,237170.63053307627,93618.25500799384,93618.09872749222,133780.27039485823,204701.1009669568,291676.73572048225,0.9801018425801756
3,2018-04-30,167500.0,0.1004366812227074,,14.0,,59586.76709306948,123889.20968335084,238633.69082215035,94228.40280135704,94172.47171933076,134627.4066977128,206141.7418297121,294087.7850810902,0.9823051032609552
4,2018-05-31,102250.0,0.1396761133603239,,15.0,,59889.73452218632,125606.86912338067,239882.02958605284,94668.5284252595,94694.87724462718,135408.91426557564,207394.6632128596,296281.2172705441,0.983746725399988
5,2018-06-30,140000.0,0.1136363636363636,,17.0,,60198.70031103199,126915.0904786955,240990.1978202664,95068.4834128648,95235.3601511484,136184.79498056148,208566.034216526,298121.18952568324,0.9831226563632424
6,2018-07-31,139500.0,0.1228070175438596,,14.0,,60690.7846211775,129088.07511564092,242254.99440069209,95709.513297191,95856.04254564064,136976.32983810143,209802.96563730013,299599.57206237887,0.9827777087509016
7,2018-08-31,130000.0,0.1386986301369863,,11.0,,61125.70727685281,129786.0845486532,243483.93443784709,96212.05139491746,96483.13173350273,137661.24556853165,210970.68543353668,300823.55100611545,0.9812258908289953
8,2018-09-30,133000.0,0.1202003338898163,,3.0,,61585.619968578605,130263.78441959352,244595.0218720836,96725.97018751556,97193.2047614886,138387.6211502968,212044.82772607365,301990.9170481159,0.9826896476257552
9,2018-10-31,139000.0,0.141396933560477,,5.0,,61634.00087349244,129651.01258315306,245422.80262834617,97084.0405223846,97522.30748317634,138722.82595749397,212888.5852613356,303377.0872710747,0.980449910424771
10,2018-11-30,116500.0,0.087114337568058,,3.0,,61931.90741370219,130048.91795218544,246667.8845492724,97850.01281715617,98122.0746964392,139418.154527695,214100.5424223421,305301.3028156943,0.978687248663186
11,2018-12-31,144000.0,0.067193675889328,,6.0,,62350.00431893612,130079.3128642748,248021.1822376937,98763.14037737245,98752.14135480254,140236.24416980668,215377.3291536142,307144.4235605536,0.9794681725314948
12,2019-01-31,145000.0,0.1126760563380281,,10.0,,63471.34722162828,132360.58760879826,249614.37171800665,100160.17873381436,100393.10230249538,142072.46199982488,217636.6488267028,309539.1518224448,0.9755257512263452
13,2019-02-28,132750.0,0.0978723404255319,,22.0,,64732.29366162346,133969.42627393705,251323.880136248,101438.4541594878,102361.16731192842,144383.15226044777,220753.1461500416,312808.0066473395,0.9776396097162888
14,2019-03-31,142000.0,0.0949612403100775,,20.0,,66084.12369964378,135620.45851699152,253655.0070632087,102697.4064346334,104567.2618117613,146992.83287297082,224842.7740061396,317533.46197385626,0.979899488097995
15,2019-04-30,145000.0,0.1349809885931558,,18.0,,66940.03153621485,137537.98438309733,255668.25888516783,103280.78016664508,106038.25034344256,148962.31891749197,228169.10576595247,321735.0595807286,0.9824159888819136
16,2019-05-31,132000.0,0.1402337228714524,,13.0,,67662.43961396533,139633.93126047676,257108.49946583825,103695.13036511744,107093.6143389422,150342.1180765778,230411.44936971847,324741.5995169413,0.9853375781847252
17,2019-06-30,162000.0,0.1672473867595819,,12.0,,68234.99641623527,141552.33225285116,257710.1757901512,103851.42331219336,107904.84109956988,151487.73264668597,231666.58737377016,326128.10341728333,0.9861548243806052
18,2019-07-31,165000.0,0.1797153024911032,,11.0,,68531.34469495925,142353.6387041911,258027.5009824841,104002.206667946,108386.89031582198,152203.22105357863,232451.7242264604,326943.3953807976,0.9847267903033672
19,2019-08-31,150000.0,0.1743119266055046,,16.0,,68617.99582513474,143229.0533598076,258125.5160175788,104025.24179199753,108667.67763964013,152750.968006646,232900.42996502668,327313.56273552467,0.984178272669644
20,2019-09-30,153000.0,0.1739961759082218,,12.0,,68401.02905304641,142966.53688693102,258311.0651599516,103926.98151674472,108568.58712816048,152934.15147793503,233332.00441883624,327926.3090471041,0.9825248605156542
21,2019-10-31,134000.0,0.1611001964636542,,7.0,,68306.46925560698,142730.38431405506,258692.2578663547,103957.1560535282,108619.6598404135,153371.4217655088,234042.7864170672,328732.78275065706,0.981735062845972
22,2019-11-30,152000.0,0.1276150627615062,,3.0,,68377.26838553595,143393.89468672243,259678.2676522717,104184.7953079656,108867.0885076613,154241.81985730166,235456.8822818488,330524.02796785673,0.9812159993474944
23,2019-12-31,159950.0,0.0807600950118764,,18.0,,68702.16317157571,143448.33956052098,261003.0694260672,104795.63124467764,109446.1718675898,155391.5650931008,237170.796183861,333034.8551468006,0.9774487745461984
24,2020-01-31,131750.0,0.1360201511335012,,32.0,,68988.59550743074,142674.6722494178,262164.5376319123,105420.89768383472,109965.26416778807,156263.95395483144,238402.83173406625,335213.918337266,0.976805555638644
25,2020-02-29,155000.0,0.1622340425531915,,37.0,,69300.18655119425,142804.0225303492,263162.4893119509,106109.86904027806,110486.20509377478,156875.59597834732,239206.15851344017,336764.10207221145,0.98143614451056
26,2020-03-31,162000.0,0.0901856763925729,,26.0,,69830.135123803,144165.23099664657,264009.49679359695,106986.79610876457,111332.659842462,157598.98818776535,239827.09334283785,337605.6951974293,0.9848007301337444
27,2020-04-30,138500.0,0.0845070422535211,,33.0,,70802.96840737677,145694.7756845659,264718.3098720787,108022.48916222212,112505.75453040672,158530.3004402387,240534.430716626,338183.1936508258,0.9877561917931396
28,2020-05-31,135000.0,0.1140583554376657,,38.0,,71688.29594994789,147786.51715247752,265163.1120003127,108848.21063618596,113574.32782391625,159409.63345765884,241153.55820566,338532.98424558656,0.9833071185267748
29,2020-06-30,189000.0,0.1294117647058823,,55.0,,72379.11587206798,149674.51490369297,265654.4942389768,109184.0259258458,114333.85521343656,160233.3352282347,241838.91410358864,338797.6665755124,0.98752738811885
30,2020-07-31,162500.0,0.1233766233766233,,66.0,,72975.72324261809,151818.67027598416,266964.5934603114,109462.11015863884,115054.558668393,161319.9117623161,243139.514969654,339833.9019850662,0.9894790996554884
31,2020-08-31,177500.0,0.1132075471698113,,82.0,,74354.59263160099,155485.2740716264,269906.44503831945,110629.422000733,116581.27231988324,163236.80694263196,245783.15303357955,342694.31531947234,0.990621530847674
32,2020-09-30,200000.0,0.1231884057971014,,76.0,,76318.52904870898,157088.80437052078,273946.81341769244,112617.55028344617,118687.50546585215,165419.53876257088,249270.0135014472,347393.604332678,0.9924508378162952
33,2020-10-31,189088.0,0.1611721611721611,,80.0,,78914.45945136565,159871.35649849498,278966.37845527794,115456.6443373757,121608.72426780927,168355.50212747313,253794.9744799825,353553.58438143926,0.9932960551357044
34,2020-11-30,231500.0,0.1341991341991342,,74.0,,81513.17059077596,163127.83032619098,284313.44415306085,118598.32292062863,124770.9783412019,171628.48826371288,258777.15179246647,360489.4245917557,0.9930195716117124
35,2020-12-31,175000.0,0.1132075471698113,,79.0,,83911.83809378941,165442.85130349605,290045.97781573265,121858.112876759,128005.94090384815,175391.37169865202,264310.95538785204,368075.3034638507,0.9935312113097708
36,2021-01-31,199500.0,0.1036036036036036,,94.0,,85763.76481564605,166480.78739881967,295077.429823194,124394.80756186155,130678.50191939548,178693.83213791193,269141.3737278701,375133.0658014815,0.9933655758539652
37,2021-02-28,161500.0,0.1024390243902439,,100.0,,87153.66038233205,168226.22014419927,299896.5278359438,126326.76692028416,132869.83056645835,181522.36593561075,273411.5938491766,381871.5704898264,0.9943684895655364
38,2021-03-31,178250.0,0.135678391959799,,101.0,,88610.7068531674,171388.82551087943,304931.33330647816,128194.00667976165,135104.40048766075,184308.65258528825,277333.93871068605,387864.57835721184,0.9999680624461772
39,2021-04-30,182000.0,0.07,,97.0,,90185.56774883732,175838.18438048975,311605.0827640392,130515.91611976264,137777.3912003242,187530.4814217228,282270.7752361484,395304.1491746688,1.0066642024943668
40,2021-05-31,158000.0,0.0983606557377049,,97.0,10497.5,91765.78534914588,180695.770702388,318907.006104735,132859.9213351011,140592.69355266253,190907.1050034469,287606.7070597997,403267.2312690118,1.009788237997944
41,2021-06-30,177500.0,0.1056338028169014,,78.0,11050.0,93211.01454980664,185227.37248400823,326651.85710797505,135424.04271536565,143591.10329213078,194452.801645884,293485.3867846952,412256.5327126752,1.0139779670899076
42,2021-07-31,217000.0,0.1424242424242424,,62.0,10000.0,93358.67238228756,184585.8960108634,332975.9395965154,137230.56507367195,145061.3382929196,196627.7674920148,298199.4498200805,420126.0948300794,1.0135862989498026
43,2021-08-31,190000.0,0.1733746130030959,,60.0,15000.0,92313.59669605891,182700.98621917627,337039.81602218165,138548.7023735628,145003.94378246527,197030.5371201432,300997.7767348517,426353.6998830914,1.0106883879832609
44,2021-09-30,195000.0,0.1634615384615384,,65.0,20000.0,90624.67748661396,181937.444607635,339267.23196130287,139779.3271922887,143781.90780954986,196165.37552402148,302173.9311451038,431183.50991015526,1.006941334030975
45,2021-10-31,200000.0,0.1492063492063492,,64.0,12499.0,90147.16453994787,181793.1004808284,341072.5406707721,141518.23333238493,143423.9938480605,195639.5914724116,303131.6854725373,435961.693959289,1.0049376418400346
46,2021-11-30,190000.0,0.1398601398601398,,56.0,14905.0,91053.81235131546,183312.8816931918,343871.31080974126,144078.89751865985,144327.43957181493,196492.79806485985,305299.05618894583,441819.5724622235,1.0032095607370652
47,2021-12-31,214000.0,0.1181102362204724,,70.0,15000.0,92225.7655437123,182512.12766026927,346322.48606267205,145996.8381495701,145450.86888886002,197494.16104441907,307539.3218944239,447287.1674289845,1.002645260296224
48,2022-01-31,200000.0,0.0853658536585365,,94.0,10000.0,93772.7499750543,187584.86450271684,350207.447916477,147708.96553441315,147785.16254558213,200730.6729571708,311735.2338216333,453317.29399021785,1.0020684811103029
49,2022-02-28,178250.0,0.1106382978723404,,102.0,10000.0,95499.53621548634,192430.6446741675,355420.2285958053,148983.94740996385,151100.4485646539,205584.65100642224,317625.738603349,460313.0293635028,1.00513742769977
50,2022-03-31,197500.0,0.0711610486891385,,104.0,10000.0,97698.78352995944,196728.64306325003,362590.8719768861,150931.96891207647,155635.5637085261,212040.9631581268,325469.3280873322,469362.3359876456,1.0141428916953152
51,2022-04-30,210000.0,0.0833333333333333,,91.0,10000.0,99807.88986128088,202656.5387588191,370533.0979423584,153625.36886007807,159845.60053154186,217871.4608814584,333325.0972697507,479457.6379723367,1.020020641561169
52,2022-05-31,202500.0,0.1399317406143344,,80.0,14900.0,101758.5932375252,207581.60064154863,377963.7811459575,156323.52524286552,163383.97896661286,222521.2124114685,339976.78080317256,488431.1469471501,1.0235586124567375
53,2022-06-30,235000.0,0.1373801916932907,,63.0,15000.0,103844.39274575334,212172.29297168547,384902.7892274591,158996.9612269908,166559.44061533466,226701.19867013232,345935.47663346195,496316.87491327897,1.0162610970977082
54,2022-07-31,208000.0,0.2166172106824926,,59.0,15000.0,105584.41243992416,215244.1257382614,389632.5815879831,161268.9772263274,169269.915314758,230072.05302781705,350392.68514501903,501833.8991396918,1.005741162945568
55,2022-08-31,189500.0,0.216710182767624,,41.0,10050.5,106673.5204767908,215075.32839394285,392005.9425955535,162965.49557962432,171046.72058637513,232348.0978781744,353221.2671084272,505000.2456465622,0.9986082265729904
56,2022-09-30,225000.0,0.1868421052631579,,29.0,10000.0,106914.2377318812,213482.4642624142,391956.0971892332,163508.23216785525,171796.20549682845,233285.064632443,353955.9271030428,505104.7332760291,0.9941380332868512
57,2022-10-31,205750.0,0.163323782234957,,21.0,12450.0,106418.92146740951,212257.3252063064,391053.13645739015,163412.50905909148,171842.42972691506,233511.7301502603,353613.30485939654,504081.17556715774,0.9897070607578788
58,2022-11-30,185000.0,0.1543026706231454,,16.0,15000.0,105553.44243239064,210066.2703210705,389706.52819393366,163364.30664981308,171662.81039701172,233254.72634261087,352548.85744115966,502219.6283083215,0.9885805184056214
59,2022-12-31,162000.0,0.1373801916932907,,16.0,10000.0,103902.96742295538,205267.3436879437,387707.9218726738,162908.51308971984,170787.40383215365,232132.9124285015,350612.09506875114,499536.5292839265,0.9848225240228607
60,2023-01-31,161000.0,0.1777108433734939,,13.0,10000.0,101759.61400556508,201612.5752300929,384820.90475592966,161654.74881202556,169008.7579501583,229984.6936513632,347582.64187709213,495083.296108463,0.9842363752975192
61,2023-02-28,159000.0,0.1162079510703364,,21.0,10000.0,99439.83381307304,199073.25561358884,381982.33617310814,159722.8477420532,166738.19912657127,227689.4852894584,344458.7174952537,491140.3517034311,0.983724622685065
62,2023-03-31,180000.0,0.093093093093093,,30.0,10000.0,98548.15544000092,201066.4849297904,380689.04043981526,158715.0178072028,165891.65642238036,226918.986092594,342639.58282667847,488635.07539436105,0.9886504750378956
63,2023-04-30,222500.0,0.1192660550458715,,43.0,10000.0,98781.9237351894,204567.2806573848,381424.2226435002,159017.14752453982,166481.09248197175,227580.2682805944,342410.3249419348,488787.90799201786,0.9939394700081684
64,2023-05-31,205000.0,0.1492537313432835,,48.0,10950.0,99435.57521771314,206869.36026572328,383273.8066284159,159971.81191507747,167842.83684534903,229001.89502408984,343333.00723204284,490122.7193945586,0.996363965527166
65,2023-06-30,229500.0,0.1706586826347305,,58.0,14000.0,99357.20778449456,209696.5563521634,386121.339922373,160616.49734455356,168868.5282375478,230508.11265429063,345576.97691850393,493719.4884183518,0.9964941651188476
66,2023-07-31,216000.0,0.1707317073170731,,57.0,14900.0,99174.14430951622,211429.1102906568,388508.9498520961,160649.60905651285,169466.66108970184,231741.2898263585,347971.84868243424,497550.1126774967,0.9955578298187264
67,2023-08-31,213000.0,0.1717451523545706,,43.0,10000.0,99349.42341739705,211665.173649364,390634.7362752557,160341.8704177082,169901.2831775627,233041.62945604752,350500.9030980056,501286.85435002943,0.9951311629717026
68,2023-09-30,227750.0,0.1989389920424403,,29.0,14000.0,100765.13904353124,213820.22464339985,392649.94231203897,160389.4694992867,170923.46646270648,234643.43731894405,352909.2076226703,504529.37489174464,0.9926920734807092
69,2023-10-31,209500.0,0.1792207792207792,,26.0,10000.0,101796.70030257442,212094.93203482067,394214.31067662593,160227.5716899519,171855.15312589507,235950.59435130097,355024.2801382206,507645.2884178045,0.9910129451556294
