date,rating,note,review_text
2024-06-01,5,Stayed a few nights,"Truly loved this gem of a tiny house! It’s exactly how it’s described and pictured, but even more comfortable. The AC was kicking during the extra hot week and the bed was super comfortable after long days on our feet at graduation festivities! I had everything I needed, and more! Great deal, and so much nicer than staying in any hotel. For the value, it was truly amazing! Just my only regret is that I found it at graduation… Not four years ago! Highly recommend Eva’s comfy home!"
2024-06-01,5,Stayed a few nights,"Inside was perfect! Very clean and comfortable. A perfect place for a single or couple - I found an amazing bakery - Italian People Bakery in town if your looking for delicious almost homemade pastries. Overall, Eva was quick to respond, very much accommodating - a top notch HOST I highly recommend her tiny house! You will feel just at home or better. On my next visit, I will make sure to re-book here! 😊💜"
2024-06-01,5,Stayed a few nights,"Eva’s place was very accommodating for a four night, “stay-cation.” It’s located in a very convenient area where you are close to everything. The amenities are as described and her home was pristine and welcoming. I definitely would recommend this Airbnb for anyone that needs a to stay for a few days in the area!"
2024-04-01,5,Stayed a few nights,This was our second stay here and as like the last time perfect.
2024-04-01,5,Stayed a few nights,Eva's place is 18 minutes walking to Eickhoff hall at TCNJ. her home is a cute cottage. I felt safe and relaxed. I will return again soon
2024-04-01,5,Stayed a few nights,Perfect place to stay while visiting our son at college. Clean and quiet and centrally located
2024-04-01,5,Stayed a few nights,Eva was very responsive with clear instructions. We felt right at home.
2024-04-01,5,Stayed a few nights,I had a great stay at Eva's! The kitchen and bathroom were very clean and had everything needed for our stay. Eva was very good with updates and any questions we had through being very responsive. Plenty of bedroom space and a very comfy bed. The area is so peaceful and quiet and the front porch seats were definitely a bonus to enjoy the nice weather. Definitely a recommended stay if you're looking for small relaxing stay.
2024-04-01,5,Stayed with kids,Eva provided a SUPERB AirBnB experience. We were relaxed and comfortable in the space the entire time.
2024-03-01,5,Stayed a few nights,"Was looking for a nice quiet place for a weekend getaway and found exactly that at Moonville. Loved my stay and will definitely do it again. Eva was a great host, instructions were very clear and was available when needed. “Moonville” is a beautiful, cozy tiny getaway fell in love with it.."
2024-03-01,5,Stayed a few nights,Very convenient location that's close to several restaurants. Eva is very responsive and friendly. My stay was cozy and quiet.
2024-03-01,5,Stayed a few nights,Good place to stay
2024-03-01,5,Stayed a few nights,"This space is clean, cute, and organized, offering everything you need in a compact setting."
2024-03-01,5,Stayed about a week,"best place to stay in Ewing, helpful and accommodating host and the perfect location to be close to campus."
2024-03-01,5,Stayed a few nights,Everything is as pictured. It was comfortable and clean. The host Eva is friendly and quick respond to questions. Would definitely stay again
2024-02-01,5,Stayed a few nights,Totally worth the stay! No trouble with parking at all and the place was very clean. Will absolutely book again!
2024-02-01,5,Stayed a few nights,The location was just as described cute tiny home in a good safe location. Kitchen was lovely and workable. Bed was comfortable as well!
2024-02-01,5,Stayed a few nights,Moonville was wonderful! Very nice and clean. Small but perfect for two. Will love to come back. Eva was very clear with instructions and plenty of amenities were provided!
2024-02-01,5,Stayed a few nights,"A nice place! Stayed here for a week for work, was very clean and well-kept. I'm not sure if I'd stay here again (personal preference--the ceilings are quite low), but a great stay otherwise! Thank you again for having me. :D"
2024-01-01,5,Stayed a few nights,Very responsive host. 10/10
2023-12-01,5,Stayed a few nights,really great place to stay
2023-12-01,5,Stayed a few nights,We loved it ! Very well maintained nothing to complain about
2023-12-01,5,Stayed with kids,Eva thank you for such a lovely stay. My family and I are simple but really appreciative cleanliness. Moonville was clean and Eva was very accommodating. Will definitely stay again!
2023-12-01,5,Stayed a few nights,Nice and clean
2023-12-01,5,Stayed over a week,"Had a great stay at Moonville. Check in was easy and the house was just perfect for me. Really enjoyed the full size kitchen and the gas top stove. Bedroom was dark and quiet at night.
I will definitely come back again as Eva was a terrific host!"
2023-12-01,5,Stayed a few nights,Nice cozy little place perfect if you are in town for events and want to spend the weekend in a nice clean quiet place.
2023-12-01,5,Stayed a few nights,"This time I stayed at Eva two times at Eva for the warmth and comfort of this house.Every time I see the lights outside of the house every night, I feel very safe"
2023-11-01,5,Stayed a few nights,"I rented this for my dad for the weekend, he enjoyed the stay. Although the location is close to a university, the neighborhood was very peaceful. The home is close to major highways, restaurants and grocery stores, which we thought was a plus for us. Host provide amenities such as toiletries, coffee/tea, and condiments. Check in and out was easy. The home itself is consider a small home but it spacious for two. Host is very kind and tentatively."
2023-11-01,5,Stayed a few nights,"Eva’s tiny house was an amazing place for me and my daughter to enjoy the weekend together. In the middle of a clean, quaint college town, there was a lot of restaurants and things to do within a half mile. Beautiful, cozy, and clean place to stay."
2023-10-01,5,Stayed about a week,The place looked like the pictures. Everything was clean and check in was very easy. Would recommend to everyone.
2023-10-01,5,Stayed a few nights,"I was in the area for a wedding, and Eva’s place was the perfect home base between events. Super comfortable and clean. Eva is great at communicating. I’d definitely stay here again."
2023-10-01,5,Stayed a few nights,A perfect cozy place to stay for our short trip! We felt right at home and had absolutely everything that we needed. Can’t recommend enough!
2023-10-01,5,Stayed a few nights,"Loved this adorable little gem. Very clean and comfortable. Had everything we needed.
We found the neighborhood to be safe and quiet for our visit. Great location for our Princeton wedding. Accessible to major highways and plenty of eateries.
Perfect for 2. Highly recommend!!"
2023-10-01,5,Stayed a few nights,"Highly recommend Eva's place - great communication, accurate description and a good location for Trenton or Princeton (with a car)."
2023-10-01,5,Stayed a few nights,"Clean cozy
Wish there wasn’t a rule about shoes in the house"
2023-09-01,5,Stayed a few nights,"The home was great and clean! Parking is a little tight in-front of the home (along the road), but is nothing bad. Another thing I enjoyed was the No shoes in the house rule, it ensured the floors stayed clean. Will definitely be back!"
2023-09-01,4,Stayed a few nights,eva was a great host and i’d stay there again if i were to visit the same area.
2023-09-01,5,Stayed a few nights,Perfect space will definitely be booking again!
2023-08-01,5,Stayed about a week,Loved Eva's place. Perfect for a visit to the area. Plenty of stores and restaurants in the area. Will definitely stay there again.
2023-08-01,5,Stayed a few nights,"We used Moonville for a quick weekend getaway and to visit some friends and family and it was PERFECT! Eva was an excellent host and communicated everything necessary beforehand. Check-in was quick and easy, with no issues. The place itself is perfect for two people. We felt comfortable and loved the privacy Moonville provided. It was very easy to get on to 95 from Moonville which worked out great for both our trip to NYC and Philadelphia. We would definitely stay here again if we're back in the area and need a place to stay. Eva was wonderful and responsive. Please take her advice and check the kitchen before you go grocery shopping because the cabinets are well stocked with the basics."
2023-08-01,5,Stayed a few nights,"Went here for a baecation with my boyfriend. Very cozy place to stay. Perfect for a couples getaway, just a solo trip, or even a trip with a friend. Would definitely recommend , had a lot of essentials in the kitchen. Everything was exactly as described and exactly like the pictures. The quality of the items in the air bnb were up to par and we’re not cheap. I loved how Eva paid attention to detail and left us with everything we needed. If you go here , there are plenty of options for food, beverages, groceries, etc. One food place I would highly recommend is Chicken Holiday only 6 mins away, very delicious! Give this place a try, it is worth it."
2023-07-01,5,Stayed a few nights,"A lovely little house with a friendly, responsive host!"
2023-07-01,5,Stayed a few nights,"Perfect little home for a solo vacation! Walking distance to food and shops at Campus Town, not far from the airport. Clean and well-equipped. Hoping to stay again next time!"
2023-07-01,5,Stayed a few nights,"Eva’s place was perfect for me and my husband. It is a tiny but well appointed house and exactly as described. The traffic from 31 wasn’t an issue at all, and it was very quiet at night. When back in the area we’d definitely stay again."
2023-07-01,5,Stayed a few nights,"Eva was a great host and Moonville was a delightful place to stay.
we hope to stay again when we visit NJ..
Robin and Debra"
2023-07-01,5,Stayed a few nights,"Very clean and comfortable. Eva was accommodating.
Fortunately this location was only 4 miles from where my son lives. I didn’t get an address until a week before we were to be there and I was hoping it wasn’t too far away. I would of been disappointed if it was way on the other side of town."
2023-06-01,5,Stayed a few nights,The place was the perfect stay to visit family. Eva was very accommodating and responsive to all questions. Place is exceptionally clean!
2023-06-01,5,Stayed a few nights,"Great place to stay - convenient, clean and comfortable!"
2023-06-01,5,Stayed a few nights,"Moonville was the perfect tiny house, home away from home. Really impressed with the Immaculate interior, from the living room/kitchen, to the bedroom and bathroom. Nice host touches with the framed instructions and reminders, placed so that just when you are thinking, what is the WiFi passcode, it is right there in front of you! It is definitely perfect for one person, two would be a tight squeeze. I would definitely stay in Moonville again."
2023-06-01,5,Stayed a few nights,"It was a great stay! Had anything we could have forgotten, clean, safe& comfy bed! She went out of her way to ensure my fiancee and I had our favorite and only coffee we drink, thank you so much!"
2023-06-01,5,Stayed a few nights,Lovely little place for a couple's getaway / staycation. The inside is very cozy and comfortable for two.
2023-06-01,5,Stayed a few nights,This place was just perfect! Super cute and clean. The bed and pillows were extremely comfortable. Eva has thought of everything. Great location in relation to TCNJ. Eva was incredibly responsive and pleasant. Would definitely stay again!
