date,rating,note,review_text
2024-06-01,5.0,Stayed about a week,"Beautiful, cozy home in a quiet neighborhood. Fenced in back yard with a table and chairs, lights around the patio. Full kitchen with everything you need. Not far from shopping and restaurants. Joshua is quick to respond. Not my first stay here and definitely not my last."
2024-06-01,5.0,Stayed a few nights,"3rd time staying here, it was excellent as always."
2024-06-01,5.0,Stayed a few nights,"Joshua kept us well informed. He let us know when the house was ready for check in and even brought in a welcome box that had been left for us on the front porch. Very thoughtful. We didn’t have any issues. We appreciated the snacks, coffee pods and tea bags in the kitchen. Everything was clean. Plenty of towels in the bathroom. Beds were very comfortable. Would stay there again. Unfortunately because of weather we were not able to enjoy the back patio."
2024-06-01,5.0,Stayed a few nights,Thanks. I’ll look forward to staying with you again.
2024-05-01,5.0,Stayed a few nights,"Beautiful, clean and confortable home. Located in a nice and quiet neighborhood. About 10-12 minutes away from Union University which was perfect to attend the graduation of my daughter. Close to Vanns Drive with lots of restaurants and stores. Joshua was a kind and helpful host and communicated well. I will definitely stay in this home again."
2024-04-01,5.0,Stayed a few nights,"Cozy & homey little gem in a beautiful residential area close to restaurants & other needed places. Very well-stocked home with little touches that are so very appreciated - lots of kitchen appliances to make cooking easy, well-stocked bathroom, everything very clean, and even lots of books to read & a few toys if you have littles! The hosts were very responsive and took care of me very well. Highly recommend!"
2024-04-01,5.0,Stayed a few nights,"Airbnb calls Swan House: “One of the most loved homes on Airbnb…a guest favorite” with a very high rating of 4.96 -- and once you visit it’s easy to see why! Joshua & Gillian have poured a lot of their time, talents, and energy into this home in midtown Jackson (close to the hospital). It is, as others have said, a cozy two bedroom home full of wonderful decorative and thoughtful touches. A lot of care has gone into making this a special place. They are also very accessible and easy to communicate with regarding any house questions. It was exactly what we needed for our weekend in Jackson for a family wedding."
2024-04-01,5.0,Stayed a few nights,"all great, everything is very nice, we have felt at home"
2024-04-01,5.0,Stayed a few nights,2nd stay and was as excellent as the first.
2024-04-01,5.0,Stayed a few nights,Cozy home on a quiet cul-de-sac.
2024-04-01,5.0,Stayed over a week,"I stayed at Joshua’s place for an extended amount of time and it was the perfect house for it! The place was exactly like the pictures and felt very homey. It’s in a great location and close to the hospital, downtown Jackson, restaurants, coffee, shopping, etc. The neighborhood was peaceful and Joshua was such a great host! He was very responsive and I would definitely stay here again if I was in the area!"
2023-12-01,5.0,Stayed a few nights,Great space for our family of four! Joshua went above and beyond to make sure the house met all of our needs. We would love to stay here again.
2023-12-01,5.0,Stayed a few nights,"Josh's place was perfect, exactly what his listing promised. Location is great. We were missing one item on checkin and Josh was there within 10 minutes of me sending a message. Absolute perfect service. We will be looking to stay here again when back for our project."
2023-11-01,5.0,Stayed a few nights,Great place to stay. Joshua was very helpful with my wife's handcap requirements.
2023-11-01,5.0,Stayed over a week,"It was a nice stay. We appreciated some things we have not seen in other airbnbs for sure:
- Loved the luxurious, extra thick fluffy towels I enjoyed so much!
- We used the hot water tea kettle every night and made tea. We love tea in the evening. I’ve never seen one of those in an Airbnb.
- and really enjoyed the mini chopper several times too and crock pot!
- All the window treatments are very nice great having blackout curtains in the bedroom.
- also, of course we loved the fire pit only wish we could’ve used it a couple more times just had that one evening but it was great! Super backyard… could have used a leaf blower since it was fall when we were there just to blow off the patio."
2023-10-01,5.0,Stayed a few nights,"The Swan House is exactly 100% accurate description, the house is beautifully decorated and the neighborhood is quiet. everything is very clean and updated. Beaitiful comfortable beds, no rickedy worn matress, updated towels and bed linen, stainless steel kitchen appliances, very nice
ammenities. Also security camera's for safety and security.
""I highly recommend "" Swan house to anyone looking for a safe, cozy, place to stay. Joshua was a gracious host prompt communicating everything I needed to know and assured me that he was just an email and a short distance away. I will most definetly stay there again!!"
2023-10-01,5.0,Stayed a few nights,Thank you! Great place !
2023-10-01,5.0,Stayed a few nights,Such a great cozy place to stay while still being just a few minutes from all the hustle and bustle you want. 10/10 recommend a stay!
2023-09-01,5.0,Stayed a few nights,Great place! Will definitely keep in mind for future stays.
2023-09-01,5.0,Stayed a few nights,"We felt right at home, very cozy and extremely clean. Cutely decorated and great snacks provided. There was a binder on the table that listed all the local things to do and places to eat which was very helpful. Great location, no issues whatsoever. The hosts were very responsive and accommodating."
2023-09-01,5.0,Stayed about a week,"We had an issue with the checking in process but Joshua made it right. The house is beautiful, comfortable, cozy, and spotless. All the luxuries of home. The kitchen is equipped with everything you need. The location is easy to find and in a nice, quiet neighborhood. You will not be disappointed. I look forward to staying here again the next time I’m in town."
2023-09-01,5.0,Stayed a few nights,"This was the 4th time I stayed at the Swan house, and I would choose it every time when in Jackson, if available.
It truly feels like home every time I walk in. Joshua and Gillian are fantastic hosts, always responsive and easy to talk to. I highly recommend the Swan house if a fully appointed, clean, quiet, and peaceful place is on your wish list. Ideal place for extend stays."
2023-08-01,5.0,Stayed a few nights,"Swan House was so cozy, comfortable and clean. Tastefully decorated and filled with sweet touches (like snacks and tea), II felt like I was staying in a friend’s home. Joshua was great to communicate with and very helpful in making our stay a success. The backyard was fenced in and we enjoyed the recently installed patio lights and fire pit. Perfect!"
2023-08-01,5.0,Stayed a few nights,"Loved the location it had all we needed. Definitely will look to stay the next time there.
Thank you for making your home a home away from home for us."
2023-08-01,4.0,Stayed a few nights,"Fantastic cute clean little place. Very thoughtful and considerate hosts. The only negative thing that I have to say is that one of the mattresses was very soft and sank in the middle which gave me an awful kink in my neck. Otherwise, a wonderful place to stay ."
2023-08-01,5.0,Stayed a few nights,It was very homey and welcoming
2023-08-01,5.0,Stayed a few nights,"Great place, will return if in the area again."
2023-07-01,5.0,Stayed a few nights,"This is a clean, cute, cozy, and comfortable place. It has a good kitchen, bathroom, and utility room, all well supplied. There are fluffy towels and nice beds. We recommend it."
2023-07-01,5.0,Stayed a few nights,"Joshua's ""Swan house"" has fully satisfied all our requirements for an extended stay in Jackson. Joshua is friendly, responsive, and accommodating. We highly recommend his place"
2023-07-01,5.0,Stayed with kids,It was a wonderful place to stay and they were so accommodating
2023-07-01,5.0,Stayed a few nights,"My second time staying at the Swan house and I will stay again when in Jackson if their place is available. Joshua and Gillian are friendly, responsive, and accommodating, and the house is easy to settle into for extended stays."
2023-07-01,5.0,Stayed a few nights,"Joshua and Gillian were very responsive, clear with their instructions, and very personable. The house was spotless, nicely decorated, very well appointed, and we felt at home within minutes of walking in. I the house will be available next time we visit Jackson, we would definitely stay there again."
2023-07-01,5.0,Stayed a few nights,"Beautiful home, spotless clean! The welcome book is filled with great places to eat and visit . Yard is very peaceful and beautiful. Josh is very responsive. Felt like home❤️
Will stay again when in Jackson.
Thank you for the hospitality and sharing your home with us ."
2023-07-01,5.0,Stayed a few nights,This place was central to where we needed to be. The house was clean cozy and equipped with all the comforts of home. Joshua was communicative and I knew if I had any concerns he would be easily reached as he was. Thank you. You and your accomodations was a great part of our reunion. Thank you
2023-06-01,5.0,Stayed about a week,Such a comfortable home. Cute and cozy. Super clean and in a quiet neighborhood. Loved the attention to detail including an extra fan and humidifier. My favorite was the bird feeder in the front yard. Loved watching the cardinals and other birds as I relaxed with a book on the couch. Would definitely recommend!
2023-06-01,5.0,Stayed a few nights,"This is a great place, very quiet and peaceful!"
2023-06-01,5.0,Stayed a few nights,"From the time we walked in, it felt like home! A great place to unwind and enjoy reconnecting with your friends. We enjoyed every minute in this comfy little gem!"
2023-05-01,5.0,Stayed with kids,"Swan House is a cute brick house on a quiet street close to anything you want in Jackson. Very clean, well stocked with everything you might need. This is our third time to stay here. Joshua is great to work with!"
2023-05-01,5.0,Stayed a few nights,"Joshua’s place was a welcomed alternative to a hotel room. It was neat and clean, with attractive decor and furnishings. The new kitchen was stocked with a nice selection of teas and coffees plus some snacks. The bathroom towels were thick and the beds comfortable. A cute and comfortable accommodation."
2023-05-01,5.0,Stayed with kids,"We were month-long guests at Joshua’s place due to some remolding at our house. The place was well taken care of, very clean, and had everything we needed. The house was beautifully decorated and cozy. Joshua was very kind and proactive to make sure our stay was pleasant. We would definitely stay there again!"
2023-04-01,5.0,Stayed a few nights,Wonderful home and they were wonderful hosts!!
2023-03-01,5.0,Stayed a few nights,Excellent as always
2023-03-01,5.0,Stayed a few nights,This was probably the best Airbnb that I’ve been to. The customer experience was second to none. Josh was super helpful with any requests that I had. I would recommend this place to anybody!
2023-03-01,5.0,Stayed a few nights,"This is a lovely home in a quiet neighborhood that is well lighted. We felt safe.
Within minutes of everything in Jackson. The home has everything you need."
2023-03-01,5.0,Stayed with kids,"We really enjoyed our stay at Joshua's place. The house was cozy and the perfect size for my family. Joshua did a great job communicating with me throughout my stay. I was impressed with how clean the house was, and it had everything we needed! I will definitely plan on staying here again the next time I visit Jackson TN!"
2023-03-01,5.0,Stayed one night,"This was just a quick overnight stop on a long trip, but such a well maintained, very clean, charming house. A 12 hour drive turned into a 15 hour drive due to an issue with my daughter’s car and I was thankful that the property was well lit so I could back a U Haul in properly in the dark. When I walked in I was so pleased with how nice this home is, made the end of a long day such a relief! Loved the book with all the details on the house, the recommended restaurants and clear instructions for check out, we were exhausted and appreciated all the information at hand in one book. The beds were so comfortable! My only regret is not being able to stay longer."
2023-03-01,5.0,Stayed a few nights,Great place! Fantastic hosts! We will stay there again and have our employees stay there when working in Jackson.
2023-02-01,5.0,Stayed a few nights,"We love staying in Joshua’s home. It was extremely clean and comfortable. It didn’t have that “rental feel”, but truly felt like a borrowed home for the night. The kitchen was wonderfully stocked and we enjoyed cooking in it. We hope to return!"
2023-01-01,5.0,Stayed about a week,Great as usual!
2022-12-01,5.0,Stayed with kids,I had a great stay. The neighborhood is quiet and the home is well taken care of. A perfect getaway for a small family. I really loved the kitchen and appliances. it's the small things. thanks for hosting
2022-12-01,5.0,Stayed a few nights,"Great place and hosts, will be back!"
2022-11-01,5.0,Stayed with kids,"We definitely love the house
We feel like Home
Thank you for hosting us
100 % recommend
Thank you 🙏🏼"
2022-11-01,5.0,Stayed a few nights,"Great place, clean quiet and comfortable, will definitely stay again."
2022-11-01,5.0,Stayed a few nights,Joshua’s place is exactly as advertised. Great place to stay and has everything you need.
2022-11-01,5.0,Stayed a few nights,"Joshua’s place is very nice, great location and easy check in/out process. Will definitely book again if I’m back in Jackson"
2022-11-01,5.0,Stayed a few nights,What a great find this home was. 5 stars across the board. If I ever plan a trip to Jackson again this will be my first choice. Highly recommend staying at this little jewel.
2022-10-01,5.0,Stayed a few nights,Cozy house well equipped and clean. Neighborhood quiet and nice. We recommend this house and the hosts are great.
2022-10-01,5.0,Stayed a few nights,Cutest little Cottage. Can’t wait to stay again.
2022-10-01,5.0,Stayed a few nights,A very clean and nicely maintained home in a quite neighborhood. No regrets in choosing this home would stay here again. Hosts were very attentive and glad to quickly answer any questions that came up.
2022-09-01,5.0,Stayed a few nights,Ideal for couple or small family. Beautiful. Everything worked. Convenient to Union University and downtown Farmers market on Saturday mornings. A+ hosts! It was a blessing to stay there.
2022-09-01,5.0,Stayed a few nights,All the comforts of home. Loved the welcome book with all the information and food recommendations. Will be back if we race mountain bikes in Jackson next year.
2022-09-01,5.0,Stayed a few nights,Was very helpful and the house was gorgeous!
2022-09-01,5.0,Stayed a few nights,"Amazing stay, everything you’ll need is provided here, very comfy and clean."
2022-08-01,5.0,Stayed a few nights,House is very clean & has everything you need for a comfortable stay. I will definitely keep this host on our list for the next time we are in Jackson.
2022-08-01,5.0,Stayed a few nights,"This was an excellent place to stay and really well set up. It's been the best place to stay for cooking for yourselves, it's unusual to have all of the kitchen gear you need as well as oil etc which is a big help! It's also a nice neighborhood too!"
2022-08-01,5.0,Stayed with kids,An excellent value with the best hosts we’ve ever had!
2022-08-01,5.0,Stayed a few nights,I’d stay again
2022-08-01,5.0,Stayed a few nights,"Everything was as advertised. Quiet, Clean and felt like home! Couldn’t have asked for a better spot to go back to after work."
2022-07-01,5.0,Stayed a few nights,Extremely clean and well stocked. Joshua was an amazing host!
2022-07-01,5.0,Stayed a few nights,Nice quiet comfortable stay. Kitchen is well equipment for cooking.
2022-07-01,5.0,Stayed a few nights,Excellent experience!! The hosts thought of everything and we had not a single need! The neighborhood is quite and the home is on a dead end road. You would be blessed to rent the Swan House!
2022-07-01,5.0,Stayed a few nights,This was a great house to come “home” to after work . Very clean and comfortable. The host provided everything I needed . I would definitely stay again .
2022-07-01,5.0,Stayed a few nights,"Very welcoming, worth every penny spent."
2022-07-01,5.0,Stayed a few nights,Great neighborhood! Great place to stay!
2022-06-01,5.0,Stayed with kids,We enjoyed our week in this lovely home. The home was super clean and everything was provided for us. We would definitely stay here again.
2022-06-01,5.0,Stayed a few nights,"you will feel like you never left home when you stay at The Swan House. This house is updated, charming, and the owners thought of all the little things you might need for your stay. It was a quick trip to get back on the interstate or to pop downtown to the farmers market, Amp, or brewery. We had a great stay and wouldn't hesitate to stay here again."
2022-06-01,5.0,Stayed with kids,this home was very nice and quiet area will stay here again if I was back in Jackson again
2022-06-01,5.0,Stayed a few nights,Excellent hosts and a very quiet neighborhood.
2022-06-01,5.0,Stayed a few nights,Everything about the home and our stay was fantastic. Very helpful and flexible. Hope to be back soon!!!
2022-06-01,5.0,Stayed a few nights,This place is super close to the hospital. Had my first child and rented this place for some family who came in. Super clean and no issues!
2022-05-01,4.0,Stayed a few nights,"This was a suitable place for us, a retired couple, in a quiet part of town with easy access to various services, and major highways. It was comfortable and adequately stocked and appointed. A good choice and affordable."
2022-05-01,5.0,Stayed a few nights,"Lovely stay in a well appointed home. Charming hard wood floors and arches, comfortable and stylish furnishings and decor that compliments both. Joshua was quick to communicate and the property was easy to access."
2022-05-01,5.0,Stayed with kids,"My family really enjoyed the Swan home for the weekend. It had everything you would need, very clean and very well stocked with all the essentials. My son really enjoyed the little toy basket they had.
Location was close to everything you would want to do. Highly recommended this home to anyone staying in the Jackson area."
2022-05-01,4.0,Stayed about a week,"Joshua’s communication is the best! He was very fast to help answer questions we had. He even sent over a new shower curtain when it was pointed out the curtain was very dirty in the bathroom. Overall the house was an older home but had a renovated kitchen and mudroom, and the security monitor made us feel safer in the area the home is located in. Joshua is a great host big thank you to you Joshua!"
2022-04-01,5.0,Stayed over a week,"This is a fantastic home for a long stay. The location was perfect, 2 minutes from the hospital. It was comfortable and quiet. Since I worked a mid-shift until 11P, the dark curtains allowed me to sleep soundly as late as I needed. Great kitchen and I loved the gas stove/oven.
Joshua is absolutely the best. There were a couple issues that came up, as they will especially during a long stay, and Joshua had them taken care of immediately. However, he always had repairs or yard work done according to what worked with my schedule.
I honestly don’t think I’ve ever had a more comfortable and welcoming stay.
I hope to be back! 🙂"
2022-02-01,5.0,Stayed over a week,"Awesome place to stay. I loved everything about the house and the overall feel of the area.
It was just a couple minutes from Jackson Madison County General where I was working on contract so the location could not have been better.
Overall ….. Perfect!"
2021-12-01,5.0,Stayed a few nights,"the place is really nice, and comfortable. great place"
2021-12-01,5.0,Stayed a few nights,This was a great place to stay! The place is completely modernized and very clean. There was a smart TV and brand new appliances. There were small things like snacks and coffee that really enhanced our stay. They were very open with communication and were a message away from helping us with anything!
2021-12-01,5.0,Stayed with kids,"Wonderful stay! Beautiful, cozy, clean, and a cute neighborhood also. We felt right at home. We would definitely come back. Joshua’s communication was great. Even enjoyed a Sunday morning worship service at Cornerstone church. We would highly recommend a visit."
2021-12-01,5.0,Stayed a few nights,"This location is a wonderful place to stay! Great location at a great price! Perfect for small groups!
Joshua is a wonderful owner that made the place feel like home. Some things that I really appreciated:
-kitchen was stocked with different spices and utensils that allowed me to cook without having to improvise
-house had entertainment that went beyond the usual. There was not only a tv but books and board games that make it perfect if your traveling with a small group
-furniture was modern and cozy, I was comfortable everywhere in the house
-location had an outdoor table where I could eat outside and enjoy the weather.
I would definitely stay here again when in town!"
2021-11-01,5.0,Stayed a few nights,The place was lovely and clean! Very nice neighborhood!
2024-06-01,5.0,Group trip,"Beautiful house with comfortable beds, coffee bar with everything you need for coffee/tea, nice towels and plenty of them, well stocked kitchen with spices, cooking supplies, air fryer and crockpot! We didn’t have to bring anything to feel at home. There was even trash bags, Clorox wipes, paper towels, TP, shampoo/conditioner/body wash, dish soap, sponges, and so much more! Would highly recommend this home to anyone!"
2024-06-01,5.0,Stayed with kids,Everything about this house was amazing! It felt like home. I loved how accessible everything was and how nice and modernized the entire house was. This is by far the best host that I’ve encountered. I can tell that it was a genuine effort put forth to ensure that we had everything that could possibly need. I will definitely be booking again in the near future! Thanks for everything.
2024-06-01,5.0,Group trip,"Beautiful place to stay! Plenty of room, very clean and updated."
