date,rating,note,review_text
2024-06-01,5.0,Stayed a few nights,We loved this house. We were in town for a family wedding. This house was very spacious. The neighborhood was really nice. The house was very comfortable and easy to relax in. Mary was in touch with us until our arrival and made sure we were all checked in. If we had a question she responded right away. I recommend this place. We hope to stay here again on our next visit.
2024-06-01,5.0,Stayed with kids,Thank you for providing a safe and comfortable home for us to stay while in town.
2024-04-01,4.0,Stayed a few nights,"Beautiful, and clean house on a quiet street.
Check-in was super easy.
Beds were not mattresses, but foam with mattress topper. Way too soft for anyone with back problems.
Kitchen was clean but difficult to cook in because of the lack of utensils and cookware
Overall we had a nice weekend"
2024-04-01,5.0,Stayed one night,Mary was a wonderful host! The home was well stocked and cleaned to perfection! Such a wonderful experience. Beds were comfortable and there was plenty of places to sit and relax. Much needed after a busy volleyball tournament. Thanks for the warm welcome and safe place to stay! Will definitely stay again if needed!
2024-04-01,5.0,Stayed a few nights,"Mary’s place was perfect for our family of 4 in town for a volleyball tournament. The neighborhood was quiet, but very close to restaurants and stores. The house was clean and comfortable. Mary was quick to respond to any questions. We would definitely stay here again in the future!"
2024-04-01,5.0,Stayed a few nights,This is the second year in a row staying at mary's house. Will stay again next year if calendar is available. Thanks Mary!
2024-03-01,5.0,Stayed one night,Great place. Enjoyed the stay.
2024-03-01,5.0,Stayed one night,it was such a great place to stay. It was very peaceful and I felt safe. And it was in a great area
2024-03-01,5.0,Stayed with a pet,Mary was excellent like always
2024-03-01,5.0,Stayed with kids,Great house for our family; it was neat and clean. A lot more spacious than what the pictures let on. Check-in was simple and plenty of space to park. Will rebook the next time we’re in Rocky Mount.
2024-03-01,5.0,Stayed with kids,"Mary was a great host. Even went out and turned on the lights for my family since it was after dark when they checked in. If we have another dance competition in her area, I'll definitely stay there again."
2024-02-01,5.0,Stayed with a pet,Great stay! We were in town for the weekend for a volleyball tournament and this was great location.
2024-01-01,5.0,Stayed with kids,"Mary's place was very comfortable...felt like home, was spacious, quiet and very clean. She was quick to respond to our inquiries and we even added two more nights to our original itinerary. Would definitely stay again and recommend it to anyone looking for lodging in the Rocky Mount area."
2023-12-01,5.0,Stayed with kids,"Mary, the host was very gracious and helpful. She was available for any questions. It was a very nice, cozy home in a quiet neighborhood. It was an ideal home for a family with small children and small pets."
2023-12-01,5.0,Stayed one night,You will love it.
2023-11-01,5.0,Stayed with a pet,"Thank you, Mary, for a lovely stay! Responsive, helpful, and we enjoyed your cozy home."
2023-11-01,5.0,Stayed a few nights,Perfect for a out of town wedding!
2023-10-01,4.0,Group trip,Everything was perfect!! Just needed more TV’s!!
2023-10-01,5.0,Stayed with kids,Very nice and helpful. Great communication.
2023-10-01,5.0,Stayed with a pet,Mary was super responsive and a great host. Home was cozy and just what we needed.
2023-10-01,5.0,Stayed with a pet,"This is a lovely very clean house with lots of room. The neighborhood is charming and great for walks.
Although we didn’t cook the kitchen was very well stocked. Mary is easy to communicate with and is quick to respond. We will be back the next time we’re in the area. Thank you for hosting us."
2023-08-01,5.0,Stayed with a pet,Home was very clean. It had everything we needed. Communication was great. We would definitely stay again. Thank you
2023-07-01,5.0,Stayed a few nights,"I really enjoyed my stay. The home was well kept, clean and really close proximity to town. The neighborhood is also very nice, and very quiet in the evenings. We even got to see some deer in the front yard just after dusk the first night. I give this place 5 stars!"
2023-07-01,5.0,Stayed a few nights,This is a great house in a quiet neighborhood. It is also close to shopping and restaurants.
2023-06-01,5.0,Stayed a few nights,"Great location fir our work project. Very quiet neighborhood, no riff raff about, no worries for safety or belongings. Roomy house."
