date,rating,note,review_text
2024-06-01,5.0,Stayed one night,Absolutely beautiful! so comfortable and welcoming! I will HANDS DOWN be booking over and over 🙌🙌
2024-06-01,5.0,Group trip,Great place to stay!
2024-06-01,5.0,Stayed a few nights,Great place this was our 2nd time and it was as great both times.
2024-05-01,5.0,Stayed a few nights,Is an older place that is fixed up nice. Love the low demand clean up requirements! Empty the Fridge and Take out the Garbage. Thanks for having it so clean!
2024-04-01,5.0,Stayed a few nights,I booked this place for a couple guests we had come into town. I was told that they really enjoyed it and found it to be really peaceful. The location is perfect and just a short walk from downtown Main St!
2024-04-01,5.0,Stayed a few nights,"worth every penny, very clean great neighborhood was very cool place I will be coming back! awesome"
2024-04-01,5.0,Stayed a few nights,"We’ve stayed at Kelly’s place many times and love being there. It’s beautiful, quiet, and a great location to walk downtown and all around.
Also, the beds are so comfortable and impeccable."
2024-04-01,5.0,Stayed a few nights,Beautiful home. Very clean. Nice amenities. We look forward to staying here each year. This stay I only had access to 1 bathroom during my stay which was difficult.
2024-03-01,5.0,Stayed a few nights,"We felt absolutely at-home, great price, very responsive and flexible. Can't recommend this place enough. Thank you!"
2024-03-01,5.0,Stayed a few nights,"This is the third time we stayed at Kelly’s Airbnb. We’ve always enjoyed ourselves and had everything we needed. Very clean, nicely decorated, and felt like home.
Chris"
2024-02-01,5.0,Stayed with kids,loved it. very homey vibe! thank you
2024-02-01,5.0,Stayed a few nights,It’s a vary nice and vary clean home.
2024-02-01,4.0,Group trip,Quiet and very comfortable. Spacious. Convenient to downtown and to the James Memorial - where we went for the art show. Loved the decorations and the accommodations were wonderful.
2024-01-01,5.0,Stayed a few nights,"Overall, our stay at this Airbnb exceeded my expectations on every level. The host's commitment to providing exceptional service, coupled with the comfortable and well-appointed accommodation, made it an unforgettable experience. I highly recommend this Airbnb to anyone visiting, as it ensures a truly enjoyable and memorable stay."
2023-11-01,5.0,Stayed with kids,Another good stay at the 615! We so appreciate it.
2023-11-01,5.0,Stayed a few nights,Fantastic rental. Felt right at home and host was extremely responsive to any questions. Wonderful fall decor. We had an excellent stay. Thank you Kelly.
2023-11-01,5.0,Stayed a few nights,"Kelly’s place is hands down THE BEST Airbnb experience we have ever had.
The location was perfect. Just a few blocks from downtown. If it wasn’t freezing out (we’re Floridians) we could have totally made the walk to local restaurants and shops. It is also a very nice, quiet neighborhood.
Her home supplied us with everything we could have possibility thought of. Fresh sheets, towels, full dish & silverware sets, crib for our baby, etc. It was all remarkably clean - the whole house!
Check-in process was easy and there were zero communication issues with Kelly or other hosts. She always quickly responded!
We would stay here a million times over! Can’t wait to return❤️"
2023-10-01,5.0,Group trip,Beautiful house that feels like home away from home!
2023-10-01,5.0,Stayed a few nights,"Kellys place was very clean, comfortable, and mattress was hotel comfy! Tks Kelly"
2023-10-01,5.0,Stayed a few nights,"Perfect home to host our group in Williston. Everything was exactly as described.
We will definitely book with Kellie again."
2023-10-01,5.0,Stayed a few nights,Excellent property and would stay again.
2023-10-01,5.0,Stayed a few nights,This is a fantastic place to stay. The home is warm and welcoming and spotlessly clean and the the communication with Kelly was excellent.
2023-09-01,5.0,Stayed with kids,Such a beautiful space with thoughtful touches. Very warm and welcoming. Kelly was super responsive and accommodating which we really appreciated. I highly recommend staying at Kelly’s place!
2023-09-01,5.0,Stayed a few nights,"We’ve stayed at Kelly’s 4 times—so that’s how much we love it! It’s beautiful, comfortable, impeccable, great beds, easy walk to town, shops, and restaurants. Just a wonderful place to stay."
2023-08-01,5.0,Stayed over a week,"Super host, hits the nail on the head. I was grateful to have this home away from home for a couple weeks. Clean, tidy, adorable. A++++++++"
2023-07-01,5.0,Stayed one night,a lovely spot to rest
2023-06-01,5.0,Group trip,Beautifully decorated home in a quiet neighborhood. Kelly was easy to communicate with and very friendly!
