date,rating,note,review_text
2024-06-01,5.0,Stayed one night,"This was one of the best places I have stayed in Stillwater! Tammy was so easy to work with, the room was perfect, the bed was so comfortable!
Great location, perfect for visiting my kid in Stillwater!!"
2024-06-01,5.0,Stayed one night,We had a great stay! We will be back!
2024-06-01,5.0,Stayed one night,It was exactly what I needed for my over night trip go Stillwater for Special Olympics training. It was a great location. It had all the amenities needed and more! I always appreciate locations that provide some little touches and Tammy's spot offered this. Highly recommend and will seek out this spot for future stays in Stillwater.
2024-06-01,5.0,Stayed one night,We were in town for a wedding. Tammy allowed us to check in early and everything was clean and ready to go. We would stay again if ever in Stillwater.
2024-06-01,5.0,Stayed a few nights,Fantastic spot! we stayed at the barefoot creek section of the cottage. 5 mins by car to Boone Pickens stadium. Host was very responsive & clean.
2024-06-01,5.0,Stayed one night,Cute & homey. beds were very comfortable.
2024-06-01,5.0,Stayed a few nights,All was very good and communication was rapid. Thank you!
2024-06-01,5.0,Stayed a few nights,We had a great stay at Tammy’s place. Great location for a trip to Stilly to see our college student graduate.
2024-06-01,5.0,Stayed a few nights,"We stayed at Barefoot Creek for 2 nights while moving our daughter out of her dorm at OSU, which was .8 miles away. Tammy has done an amazing job transforming this downtown office buidling into an Airbnb oasis. She provided coffee, water, dishes, silverware, toiletries, a sound machine, a stand alone fan, an extension cord, streaming TV and very clear instructions on parking and staying there. I'm listing these items to make others aware, but I want to be clear that I don't consider any of these negatively. The bathroom was tiny and it has the only mirror, but for 2 of us it was fine. The rooms without an ensuite had use of a bigger bathroom. It was very bright in our room in the morning, but we both sleep with a mask on so this didn't bother us either. The beds and bedding were extremely soft, so we both slept great. We loved staying at barefoot creek, so we're going to book again in November."
2024-06-01,5.0,Stayed with kids,I love this Air BNB and I stay here every time I come to Stillwater. I would definitely recommend staying here.
2024-04-01,5.0,Stayed a few nights,Always live staying here!
2024-04-01,5.0,Stayed with kids,We loved this room! thank you so much for our stay!
2024-04-01,5.0,Stayed a few nights,"We loved how Tammy thought of EVERYTHING! We had all we needed and more for a great stay. Such a great location too! Quiet, but not too far from all the fun Stillwater has to offer."
2024-04-01,5.0,Stayed a few nights,"Clean, comfortable place to stay with great walkability to old downtown Stillwater and OSU! We stayed while doing a college visit and it was perfect!"
2024-04-01,5.0,Stayed one night,I highly recommended this place if available!
2024-03-01,5.0,Stayed one night,Loved the room and look forward to the next visit
2024-03-01,5.0,Stayed a few nights,"Loved our stay! My daughter and I stayed here when visiting OSU. Great location, clean, everything was perfect."
2024-03-01,5.0,Stayed one night,"It was prefect the beds were so comfortable, and it was very pretty inside. It was neat and clean."
2024-03-01,5.0,Stayed with kids,Always enjoy staying at Tammy’s. Feels safe and welcoming!
2024-03-01,5.0,Stayed one night,This place was awesome!!!
2024-03-01,5.0,Stayed with kids,Loved our stay during the mid south weekend. Exactly what we needed for our quick weekend stay.
2024-03-01,5.0,Stayed one night,Great place to stay while visiting OSU. Place was perfect and convenient. Will definitely come back.
