date,rating,note,review_text
2024-04-01,5,Stayed with kids,Spring Cabin was such a welcoming home. Very well stocked with so many extra amenities. Host was very responsive. Our family felt right at home.
2024-03-01,5,Stayed a few nights,Always a pleasure staying at this beautiful house. It's always super clean and Elizabeth is a great host. Highly recommended to all.
2024-03-01,5,Stayed with kids,Great place to stay. Our family felt right at home. We would definitely recommend if you are visiting Norfolk! Thanks again!
2024-02-01,5,Stayed about a week,nice house
2024-02-01,5,Group trip,Great place for a group to stay!
2024-01-01,5,Stayed a few nights,This is a great value for the money. Very peaceful and calm. Elizabeth was always available and very helpful. Would highly recommend this great experience to anyone.
2024-01-01,5,Stayed with kids,"Second time staying here, and it was wonderful both times. Great for a family, comfortable home. Everything was clean and in great order. We’ve only stayed in winter, so haven’t used the outdoor space but it looks great."
2023-12-01,5,Stayed a few nights,Elizabeth house was very clean and comfortable. Very informative with instructions. I would highly recommend for anyone else looking to stay in lake Dallas.
2023-11-01,5,Stayed a few nights,This was the perfect quiet get away for a weekend. We were looking for a nice place to just hang out and relax and this was perfect!
2023-11-01,5,Stayed with kids,"We enjoyed our stay tremendously! From the moment we walked in, the place was spotless and welcoming. It had all the amenities and was warm cozy and comfortable. The hosts communicated well and we’re always responsive with our needs. Highly recommend!!!"
2023-10-01,5,Stayed with kids,Great place to stay! House was cozy and laid out well for two families to stay together. Very clean and comfortable!
2023-10-01,5,Stayed a few nights,Everything was great! Highly recommended
2023-10-01,5,Stayed with kids,Elizabeth was very accommodating for making adjustments prior to our stay and very responsive to questions that came up during our stay! Great home and would recommend to anyone visiting the area!
2023-10-01,5,Stayed a few nights,Cabin was beautiful. Thanks for letting us stay there!
2023-10-01,5,Stayed a few nights,"My original reservation was cancelled by AirBnB the day of! I received notification whilst on the road. I was able to book this beautiful cabin on short notice and it exceeded my expectations.
This cabin is close enough to town to be convenient, but just far outside of city limits to feel remote. The cabin was spotless with every amenity I could have asked for.
There were plenty of nightlights, K-Cups, even foil and baggies. The beds and pillows were top notch. I enjoyed sitting on the porch, having a cuppa and watching the sunrise over the prairie.
My stay in Norfolk was enjoyable!"
2023-10-01,5,Stayed with kids,"We had an excellent stay, with room for the whole family. Home is very nicely decorated and well taken care of. Would absolutely stay here again next time we visit the area."
2023-09-01,5,Stayed a few nights,Worked for us
2023-09-01,5,Stayed with kids,We felt very comfortable and enjoyed the private location
2023-09-01,5,Stayed with kids,"We really enjoyed our stay at this beautiful cabin. Extremely clean, comfortable beds and extra touches made my family feel at home! We will book again next time we are in the Norfolk area."
2023-08-01,5,Stayed a few nights,A great location and property that exceeded out needs.
2023-08-01,5,Stayed about a week,"An excellent place to rest after a great day of work, comfortable, spacious, clean and safe."
2023-08-01,5,Group trip,"Property was great! It was our meeting place between Wayne Nebraska and Midtown Event Center. We did struggle with door code, but they called and had a backup plan. Wished we had more time to enjoy the patio & outdoors!"
2023-07-01,5,Stayed a few nights,Elizabeth’s cabin was awesome! We were working in Norfolk and it was perfect to get away from the ordinary hotel room. I would book here for leisure also! Beautiful house with great amenities. Would recommend and stay again!
2023-07-01,5,Stayed a few nights,Host was very helpful and responsive. Had a great stay and will definitely book here again next time we are in the area!
2023-07-01,5,Stayed with kids,"Beautiful log cabin just outside town that gives you a taste of country living with convenience. The landscaping and sun room were a beautiful bonus. The home was very clean with a lovely, unique layout.
While it did not bother us, the upper level master bedroom and bath lack privacy - as the bedroom has no door. Walking up the stairs off the family room offers a view of the bed. The bathroom door does not lock and has a sliding farmhouse/barn door. We let our children know to announce themselves before coming up the stairs and really had no issue, but this may be something to consider for some parties.
Elizabeth was fantastic and very responsive. We would highly recommend this property and will definitely be back!"
2023-06-01,5,Stayed a few nights,"Always a great stay, and so clean and comfortable. A nice quiet get away indeed."
2023-06-01,5,Stayed with kids,This cabin looked exactly like the pictures and very clean. Would definitely stay here again.
2023-06-01,5,Stayed with kids,It was good place to stay. Clean and comfortable.
2023-06-01,5,Stayed a few nights,Beautiful home. Very comfortable and clean. 10/10 would recommend.
2023-06-01,5,Stayed with kids,We really enjoyed our stay while we were in town for district softball. We had plenty of room for my family of 3 and my in-laws. Definitely will stay here again if we need to be in Norfolk for anything!
2023-06-01,5,Stayed with kids,"Wonderful stay at Spring Branch! Nice house, very clean and comfortable, exactly as described. Elizabeth was responsive and made us feel welcome."
2023-05-01,5,Group trip,Great private location. Really neat house and layout
2023-05-01,5,Group trip,This was a wonderful place to host a group of friend’s for a laid back bachelorette party. There was room to relax and hangout. The cabin was cozy and charming!
2023-05-01,5,Stayed a few nights,"A true gem in Norfolk and just lucky to get the chance to stay there! Beth is extremely helpful, communicated great and is always there if you need her. Highly recommend"
2023-05-01,5,Stayed a few nights,Absolutely A+. Very comfy and inviting. We thoroughly enjoyed our stay. All accommodations were neat and clean. We felt right at home the moment we arrived. Terrific hostess! I highly recommend! We’d definitely stay again when back in the area.
2023-05-01,5,Stayed with kids,It was a great place very peaceful to relax after a busy day.
2023-05-01,5,Stayed a few nights,"Cant say enough about this place! My crew says they sleep the best when staying at Beths place. Nice and quiet and secluded.
Excellent host and exceptional place"
2023-04-01,5,Stayed a few nights,"Excellent place. Clean, updated and an excellent overall experience. Highly recommend!"
2023-04-01,5,Stayed a few nights,"A great place to stay! Very quiet, very peaceful. If your looking to relax and get away this place is the one! Very clean, super cozy feeling and all around a great place to unwind and chill out at. Close to town too."
2023-04-01,4,Stayed a few nights,"I COULDN’T IMAGINE BRINGING KIDS HERE FOR ANYTIME, WITHOUT A SIMILAR EXPERIENCE!
I travel for a living. I stay in a lot of these types of establishments, and I also bring the entire family to vacation in places like this. NEVER have I had a bad review or had to leave one.
•3 overnight guest in total including myself, but I was treated like we were throwing a party. ( we choose to stay there to ride atvs at the local track)
They watched the place constantly, and noted who came and went.
•They complained about how I left the place, even though I went through and picked up 99% of our mess for them. Including: putting dishes in the dish washer, collecting all dirty laundry into a basket, and left the trash bag outside.
•They also are trying to charge me for surface scratches on a few chairs ( literally the area your butt sits on.) my 2 roommates left after night 1 and I went solo the last night.
Cabin, communication, ease- 8/10
Whatever is going on here - 2/10"
2023-04-01,5,Stayed a few nights,Flexible helpful cleanest home I have stayed. Pleasant decor would stay there again
2023-04-01,5,Stayed a few nights,"Beth was a great host who stays in touch with you and has a very beautiful place that is super quiet and cozy.
Would totally recommend this to anybody staying in the Norfolk area."
2023-04-01,5,Stayed a few nights,"The cabin was a perfect place for my sister, brother and I to stay while in the area for our uncles 90th birthday celebration. It had everything we hoped for."
2023-03-01,5,Stayed a few nights,Great place to stay. Very comfortable. Elizabeth was very helpful with local recommendations and included a gift bags featuring local vendors. Very nice touch.
2023-03-01,5,Group trip,This was the perfect place to relax between shows. Thanks for having us!
2023-03-01,5,Stayed a few nights,Great place and great hosts. Anyone staying in the Norfolk area should check out this home.
2023-03-01,5,Stayed a few nights,10 stars ⭐️ telling all my friends don’t miss this
2023-03-01,5,Stayed a few nights,Host was wonderful. Communication from beginning to end. Beautiful and spacious home. Would stay here again if in the area.
2023-03-01,5,Stayed a few nights,"Beautiful log cabin! Nicely furnished and very cozy! I don’t like microfiber sheets, but I brought my own, so if you’re like me, do the same! Also, if you are sensitive to road noise, that may be an issue for you, as the road out front is a 65 mph highway in a residential area."
2023-02-01,5,Stayed a few nights,Spring Branch cabin was a perfect place for us to stay in the Norfolk area. The cabin was extremely clean. The bedding and the towels were all top notch. We would definitely stay here again. Thanks for the nice stay!
2023-02-01,5,Stayed a few nights,"Exactly what we were looking for! Outside of Norfolk, but minutes to the restaurants, shops, and bars in downtown. The home was spotless, the layout of the bedrooms was perfect for privacy, and we especially enjoyed watching the sunsets from the sunroom. We'll be back again soon!"
2023-02-01,5,Stayed a few nights,Great space!
2023-01-01,5,Stayed with kids,"This is a great house. It was clean, and everything in the house worked wonderfully. Lots of small touches like light switch panels that were labeled so you knew which switch did what. Kitchen was well stocked with dishes, pans, silverware, etc. We didn't really have much need for communication as we didn't have any issues, but every message from Elizabeth was clear and friendly. We would definitely stay here again."
2023-01-01,5,Group trip,"We were in town for a family funeral. When we walked in to the Airbnb there was a sympathy flower bouquet and a goody tray, it touched my heart. The place was as pictured, it was wonderful. The beds were great, and there was lots of space to spread out. Our family from out of state came by to check it out also for future trips, we all loved it. It was a beautiful log cabin, 5 min from our family's house. we'll be back!"
2023-01-01,5,Stayed with kids,Great place and great people!
2022-12-01,5,Stayed a few nights,"My first stay in a log cabin in winter!
This place is super comfy and clean, I will definitely book again if given the chance."
2022-12-01,5,Stayed a few nights,"We stayed here over Christmas and it was the most perfect and relaxing winter getaway! Everything was clean, spotless, and decorated so cute. We felt right at home. Highly recommend!"
2022-12-01,5,Stayed a few nights,"Such a perfect location for a weekend or a month. Gorgeous cabin style with all the modern touches. Beautifully decorated, spacious, warm and cozy especially in 5 degree weather. The usable garage was icing on the cake. right off the highway and 10 min from the downtown Norfolk with shops and restaurants One of my most memorable stays on Airbnb. The host thought of everything. Thx Elizabeth 🙏"
2022-12-01,5,Stayed a few nights,"This was a beautiful comfortable everything you could ask for stay.
I loved the golf course view ... even though I didn't get to stay long enough to truly enjoy.... But everything about this location was perfect.
Bed's super comfortable....
And everything was clean and had everything you needed.
I will definitely be back to Pinehurst :)"
2022-12-01,5,Group trip,"This is a great place to stay. Very cozy, clean, beds are excellent, showers work great and a great place for 6. Really enjoyed the stay."
2024-06-01,5,Stayed one night,Absolutely loved staying here!
2024-06-01,5,Stayed one night,The house was quaint and quiet. Howie is adorable and a very good co-host.
2024-04-01,5,Stayed with kids,"This is the perfect farm get away! It’s so cute and clean, and it’s more spacious than you’d think. It’s just what we hoped for!"
2024-04-01,5,Stayed a few nights,"I was only there for 5 hours, but it was great! Wish I could have been there longer. Look forward to staying there again!"
2024-04-01,5,Stayed a few nights,"The palce is amazing, peaceful vibe. We enjoyed every minute of it, felt so relax when we left. So happy to have found this cottage, 5 Star RECOMMENDED"
2024-04-01,5,Stayed a few nights,Loved the place and Howie the dog is so sweet too!!
2024-04-01,5,Stayed one night,Diane’s place was perfect and was exactly as described. We felt right at home and slept great. We enjoyed the outdoor space and really appreciated the coffee and sugar supplied.
2024-04-01,5,Stayed a few nights,The Windmill Cottage was perfect in every way. Immaculate. Everything I needed. If you love farms this is the place to stay. I loved it.
2024-04-01,5,Stayed a few nights,"Absolutely beautiful little cottage! Comfy, cozy, stocked with anything you could possibly need and tastefully decorated. We will definitely be back this summer!!"
2024-04-01,5,Stayed a few nights,"The best place, one of the best host ever !!!highly recommended!!!"
2024-03-01,5,Stayed one night,I have stayed at alot of places and this place was very peaceful and felt at home. Diane left great snacks and drinks for us aswell and regret not having enough time to use the firepit outside. She was very responsive and answered all my questions.I loved this place!!!
2024-03-01,5,Stayed a few nights,"Enjoyed my stay at the Windmill Cottage! Needed a quiet peaceful place to unwind and this was perfect. Took a quick trip to Norfolk (15min away) to grab some food supplies on the first day. House was very clean and bed was super comfortable. Loys of homey touches throughout! Really enjoyed meeting Howie, the mini beagle. What a sweetie! Thank you for a wonderful stay."
2024-03-01,5,Stayed a few nights,I always enjoy staying at the Cozy Windmill Cottage!
2024-02-01,5,Stayed a few nights,Great spot!
2024-02-01,5,Stayed one night,We always enjoy our stay looking forward to our next visit :)
2024-01-01,4,Stayed one night,very nice and clean everything we needed and more
2023-12-01,5,Stayed with kids,We loved our visit at the Windmill cottage and hope to stay again when we visit family! It was warm and inviting and had everything we needed. Our daughter loved the farm dog and there were so many thoughtful touches around the house. Highly recommend!
2023-12-01,5,Stayed a few nights,"Love this place. I am a repeat guest, and I always enjoy staying here, but the Christmas decorations during the Christmas season made the stay that much more enjoyable! Very thoughtful host."
2023-11-01,5,Stayed a few nights,Great value. Comfy house.
2023-11-01,5,Stayed a few nights,Very cozy place!
2023-11-01,5,Stayed a few nights,"Even better than the photos. Very clean, very cozy and very accommodating. Thoughtful hosts. Cutest little beagle friend who never failed to greet us as we came and went. Perfect little cozy spot to relax. 10/10 would stay again!"
2023-10-01,5,Stayed a few nights,Great place ✅
2023-08-01,5,Stayed a few nights,The house was great! Thank you!
2023-08-01,5,Stayed a few nights,Real nice home which was well taken care of.
2023-08-01,5,Stayed a few nights,Country charm. Peaceful and relaxing. A great getaway from the city. So many amenities we will need to go back.
2023-08-01,5,Stayed with kids,We truly enjoyed our stay and cannot wait to stay there again
2023-07-01,5,Stayed a few nights,Thank you so much for the stay. Your place was perfect ! Very clean and everything we needed. Would recommend to anyone !
2023-07-01,5,Stayed a few nights,This AirBnb was like our own private slice of a beautiful Nebraska farm. The scenery was beautiful. The home was incredibly well maintained and clean. The home also had many amenities that made our stay that much more enjoyable. You could tell Diane put a lot of time and energy into making this home comfortable for her guests. We had a great time here! Couldn't recommend enough!
2023-07-01,5,Stayed with kids,"Windmill Cottage was fantastic. It was in a quiet, private location and close enough to our inlaws.
It was clean, and had all the amenities we needed. I would recommend this to anyone looking for a great place to stay with privacy and close access to shopping, dining and entertainment."
2023-07-01,5,Stayed over a week,"We stayed at Diane’s place for close to 2 weeks and we felt right at home! We enjoyed the peacefulness the home provided. Diane was very easy to reach if we needed anything, we would stay here again in a heartbeat! An added bonus was the sweetest farm dog, Howie. I spent most mornings on the porch, drinking coffee and listening to the birds with Howie! Definitely recommend!"
2023-06-01,4,Stayed with kids,I would visit again.(:
2023-06-01,5,Stayed a few nights,The place was exactly like it was described. Anytime we had a question she was very responsive. I highly recommend.
2023-06-01,5,Stayed a few nights,This is such a peaceful place! Our stay was short but it had absolutely everything we could have needed!
2023-05-01,5,Stayed a few nights,This place worked out great for our stay.
2023-05-01,5,Stayed about a week,"Awesome place stay, nice and quite. Very clean home also would definitely book again"
2023-05-01,5,Stayed a few nights,"Thank you, This fit the bill to visit family in area and at the same time have a place to really sit and relax after visiting. The surroundings were wonderful"
2023-05-01,5,Stayed over a week,Very nice little cottage!
2023-04-01,5,Stayed over a week,"A great stay for a great price. the Host was very accommodating and understanding of all things that came up during my stay. Great area if your looking to be in the country in a private spot away from the city of Norfolk, but still within 15 minutes in order to get groceries and such."
2022-12-01,5,Stayed a few nights,Great place on a beautiful property. Exactly what we needed. Really cute cottage with great amenities. Diane was friendly and responsive.
2022-11-01,5,Stayed a few nights,I am so glad we found this little cottage. It was just as described. We were able to make our Thanksgiving dinner for our family in this home. We will be back!
2022-11-01,5,Stayed about a week,Great place will stay here again if available.
2022-11-01,5,Stayed a few nights,very spacious and accommodating amenities also quiet and peaceful
2022-10-01,5,Stayed a few nights,We had a great stay at Diane’s place! The location is so peaceful and the house was so comfortable! I would definitely stay here again!
2022-10-01,5,Stayed a few nights,"peaceful, charming and very clean"
2022-08-01,5,Stayed with kids,It was a nice experience being in a quiet and relaxing place.
2022-07-01,5,Stayed a few nights,"This is a great, quite place in the country to stay at. It's very peaceful out in the country. Howie is so friendly! It's a great little two bedroom. Very well laid out and well stocked and equipped. Diane was a great host and very responsive."
2022-07-01,5,Stayed a few nights,"I wish we had more time to sit and visit, or have a fire. Just didnt work out this time."
2022-07-01,5,Stayed a few nights,Be sure to check out the stats at night if you’re coming from the city with a bunch of light pollution.
2022-07-01,5,Stayed with kids,"Very clean, very easy to locate, everything worked well. Beds comfortable and woke up well rested.
Definitely on our list to book again if the need arises."
2022-06-01,5,Stayed a few nights,"Great host, great place, super nice, everything neat clean. Definitively recommended."
2022-06-01,4,Stayed a few nights,Easy to find and super quite. The 3 of us had plenty of room and house was syper clean. Relax outside on the porch with Howie. We were visiting Norfolk for a soccer tournament. The fields were literally 10 minutes away.
2022-06-01,5,Stayed a few nights,"Windmill Cottage is in a beautiful rural setting. It is in great condition and nicely decorated. The beds were comfortable and the AC worked great for us on these 100 degree days! There was plenty of bedding and pillows, towels and dishes, and even some snacks for us in the kitchen and in the fridge. We really enjoyed meeting their dog, Howie...he is very sweet and friendly. I wished we'd had more time to hang out there and play the games provided in the cottage. Maybe next time! We would definitely stay here again!"
2022-06-01,5,Stayed a few nights,"Amazing stay! Clean, comfortable and so many unexpected and appreciated extras. We loved it! Especially loved the miniature beagle, who bounded toward us for pets whenever he spied us hanging on the porch!"
2022-06-01,4,Stayed a few nights,Great place to stay very clean.
2022-06-01,5,Stayed with kids,Great place. Very clean and peaceful location.
2022-05-01,5,Stayed with kids,This is a great place to stay! Private and peaceful and the host is very accommodating. The cottage is very cute and well supplied. My kiddo loved playing on the tire swing in the yard.
2022-05-01,5,Stayed a few nights,What a cute little place out in the country. Very private from the main residences. Spacious and relaxing. Howie will greet you and he is the cutest/sweetest dog. We would stay here again
2022-04-01,5,Stayed a few nights,"Nice house. Quiet, private, comfortable place."
2022-04-01,5,Stayed over a week,Great place to stay as a travel nurse!
2022-03-01,5,Stayed over a week,Great place to stay as a travel nurse or just in general. Nice and quiet.
2022-01-01,4,Stayed over a week,Great place!
2022-01-01,5,Stayed a few nights,Such a cozy cottage on a peaceful farm close to town for lots of restaurants and shopping. The hosts were so accommodating and gracious. The space was very well stocked with lots of thoughtful touches. So affordable too!
2021-12-01,5,Stayed over a week,Great little slice of heaven out in the country. I loved the added bonus of puppies greeting me morning and night! Even little sweet old man Howie was great! Diane was great at communicating and responding if issues arose.
2021-10-01,5,Stayed a few nights,Great place to stay. Very peaceful and beautiful location.
2021-10-01,5,Stayed a few nights,"peaceful, quiet country cottage"
2021-10-01,5,Stayed with kids,"Quiet, relaxing place to stay! Loved every minute of our stay at the Cottage and hope to return in the future! Host was very friendly and accommodating to our travel needs!"
2021-09-01,5,Stayed a few nights,"Had a 2 day stay with my BFF! The place was quiet, beautiful, and amazing! Had the very best time! Would recommend without a doubt! Will be back!"
2021-09-01,5,Stayed with kids,"Very quiet, relaxing, and peaceful place to stay! Host was easy to contact and prompt with replies. She was also very accommodating to our travel requests. We will be returning very soon!"
2021-09-01,5,Stayed over a week,Quiet peaceful cooked out every night beautiful property Diane was easy to work with Howie the dog was a love
2021-08-01,5,Stayed a few nights,"PERFECT! Diane’s airbnb met and exceeded every one of our expectations! It was quiet, peaceful, comfortable, beautiful, and Diane was so hospitable! Would definitely stay again!"
