date,rating,note,review_text
2024-06-01,5.0,Stayed a few nights,"Matilda is a wonderful hostess and the accommodations were the best.
Will be staying again fur sure."
2024-04-01,5.0,Stayed one night,Marilda was very welcoming. The room was very comfortable and worked perfectly for my stay for the Nascar race! Would definitely stay again.
2024-03-01,5.0,Stayed one night,"Marilda's home was in a very nice neighborhood. very easy to access, is clean, quiet, the bed was very comfortable. the room was nice and dark so sleeping was easy. And Marilda is a very kind, friendly person"
2024-02-01,5.0,Stayed one night,Marilda is very friendly and we enjoyed our stay with her. her home is very clean and as described.
2023-12-01,5.0,Stayed about a week,Great host. Comfortable and clean home. Would definitely visit again.
2023-11-01,5.0,Stayed over a week,"whenever I'm in Delaware, Marilda house will always be my first preference. She is an awesome host, very friendly and quite accomodative. At Marilda's place, Im totally at home!! Thank you, Marilda, for your accommodation and for being such a heat host!! I will get back soon!"
2023-11-01,5.0,Stayed one night,"This is our second time staying at Marilda's place.
She is the consumate host. Warm and welcoming. She will go out of her way to ensure you have a good stay.... she even washed my son's sweaty lacrosse gear when we stayed there over the summer. ;-)
This was just a quick visit so we were only there for an overnight stay, but we got everything we needed before leaving at 7am the next morning."
2023-10-01,5.0,Stayed one night,Pleasure staying with Marilda. Bed pillows and accommodations could not have been better. And it was a pleasure sharing stories and conversation with her.
2023-09-01,5.0,Stayed one night,Marilda is such a sweet and welcoming host! Her place was spotless and the conversation was lovely. I would definitely stay here again.
2023-09-01,5.0,Stayed a few nights,Super cute. super clean. It was a great stay and accommodating.
2023-09-01,5.0,Stayed one night,I have never lived in such a beautiful big and clean house. I'll remember it for the rest of my life. Thank you very much to the owner.
2023-09-01,5.0,Stayed one night,"What a lovely home! It was pristine, and Marilda is a wonderful hostess. Really, staying here was the highlight of my trip."
2023-09-01,5.0,Stayed about a week,We loved the entire week we were able to spend with Marilda in her beautiful home and hope to be able to visit Delaware and stay with Marilda again next year.
2023-09-01,5.0,Stayed a few nights,Looking forward to a return soon! Thank you Marilda
2023-09-01,5.0,Stayed a few nights,Had a cozy and welcoming feeling to her home! Marilda was very sweet and flexible to my needs. Thank you for a lovely stay. Highly recommend the stay with her. Thank You Marilda!
2023-08-01,5.0,Stayed one night,Super nice house with super nice host. She is very warm and welcoming. Bonus point if you love coffee she will provide you delicious coffee anytime.
2023-08-01,5.0,Stayed a few nights,"Marilda’s place is a real gem. We stayed for two nights and enjoyed our stay very much! Marilda’s house is spotless and she’s so ever gracious!
We will always check with her first if we ever find ourselves in Delaware again! Thank you for being such a wonderful host!"
2023-08-01,5.0,Stayed one night,Marilda was super friendly and was able to accommodate a flexible check in time as we were traveling into town. Her home is beautiful and she welcomed us very warmly!
2023-08-01,5.0,Stayed a few nights,Awesome!
2023-08-01,5.0,Stayed a few nights,"Marilda’s home was immaculate and she was the most gracious hostess. Very quiet and comfortable, easy to find and in a peaceful lovely neighborhood.
The grounds are beautiful, so many bright and colorful flowers. Just a picture perfect home.
I would highly recommend her home to family and friends. I look forward to visiting again some day."
