date,rating,note,review_text
2024-06-01,5.0,Stayed with kids,Would Totally get again
2024-06-01,5.0,Group trip,Hollie was great with communication and her place was nice and clean
2024-06-01,5.0,Group trip,"This house was beautiful! Very clean and home like! Instructions were very clear. Hollie was very responsive and informative.
Beds were amazing. Would book again"
2024-05-01,5.0,Stayed one night,Amazing stay. I keep coming bsck
2024-05-01,5.0,Stayed a few nights,Beautiful location and right next to a great trail that runs by the river.
2024-04-01,5.0,Stayed one night,Hollie was amazing. I will definitely book again when visiting family. The apartment was so cozy and cute. Best Airbnb I have ever rented.
2024-04-01,5.0,Stayed with kids,we enjoyed staying at Hollie's place. She was a wonderful hostess with clear and quick communication. she has a very nice house to stay in. we were comfortable there. thank you for hosting us!!!
2024-04-01,5.0,Stayed a few nights,"Great stay! Great communication. Outside well lit. Very firm matrices with memory foam topper. Very clean, would stay again."
2024-04-01,5.0,Stayed a few nights,"This was such a great rental in a nice, peaceful neighborhood. It was so well decorated and stocked with all we needed. It was so nice to be steps away from a walking path alongside the river."
2024-04-01,5.0,Stayed with kids,Very nice and clean place.
2024-04-01,5.0,Stayed with kids,"Our family of 5 had a wonderful stay there while we were in town to meet our new grandbaby. The first floor of the house perfectly met our needs. It's also very close to a bike trail along the river, which was enjoyed by several of our family members. We ate several meals there. The kitchen had everything we needed. It was a wonderful price for the space!"
2024-03-01,5.0,Group trip,"Lovely Home, clean and nicely finished. Hollie was great communicating before and during our stay letting us know what to expect and checking in with us. Great place to stay!"
2024-03-01,5.0,Stayed one night,"had a great stay visiting home,
was clean highly accommodating and host was fully engaged through my stay
thank you again"
2024-03-01,5.0,Stayed a few nights,We had an amazing stay! Timely responses. The house was peaceful and clean. Cozy beds which is very important to me! We will definitely be back when we come visit! Thank you for everything!
2024-03-01,5.0,Stayed one night,Perfect
2024-03-01,4.0,Stayed a few nights,"Beautiful and clean place to stay. Lovely kitchen, felt nice and cozy. Hot water never seemed to run out, basic seasonings as well as filtered water pitcher were extremely appreciated. Hollie was a pleasure to work with, very responsive and proactive to make sure we enjoyed our stay. The home also felt very secure which allowed for good sleep.
The only cons that we had is the flooring was incredibly squeaky everywhere, including the apartment above us, and the water pressure in the showers felt a bit weak but that could entirely just be personal preference.
TLDR: Would 100% stay here again."
2024-03-01,5.0,Stayed with kids,"It was an absolute pleasure staying at Hollie's place. It was very clean and well stocked with all your needs. Hollie is a very responsive host, and very accommodating. I will absolutely stay again whenever I'm in the area."
2024-02-01,5.0,Stayed with kids,Great Place to stay highly recommended
2024-02-01,5.0,Stayed one night,"Hollie's place was comfortable with great beds and dark curtains as well as blinds, which in our opinion, should be mandatory at all Air bnb's! The place had all that we needed--the kitchen was a good size for the space, and had all that we needed to cook a large meal. The only downside (which was not Hollie's fault), was that the upstairs neighbors were not super considerate--loud music/voices/stomping around late at night. But the fans in the bedrooms did help mask some of the noise. Overall, a comfortable place to stay with much more room than a hotel! (And it only took us 5 minutes to get to ONU, which is what we were interested in). Good value and location. Thanks Hollie!"
2024-02-01,5.0,Stayed a few nights,❤️
2024-02-01,5.0,Stayed a few nights,Wonderful home. Very responsive host. Had a wonderful visit.
2024-02-01,5.0,Stayed with kids,"Hollie’s place goes above and beyond for guests! The house was gorgeous, clean, and great decor! She makes sure her guests feel right at home. There are chargers at every table and nightstand to accommodate every phone type! The coffee nook in the kitchen has every option. This place is all around perfect! I would highly recommend and will definitely stay again!"
2024-01-01,5.0,Stayed a few nights,cool place
2024-01-01,4.0,Stayed with kids,It was very nice and comfortable!
2023-12-01,5.0,Stayed a few nights,Super cute and very comfortable! Hollie was so responsive and made everything seamless during our stay.
2023-12-01,5.0,Stayed one night,Great 1 day get away for friends. Loved the place
2024-06-01,5.0,Group trip,Lynn’s place was excellent stayed in town for a family members wedding. Had everything we needed and the place was very clean and comfortable. Would stay again!
2024-06-01,5.0,Stayed a few nights,Perfect for the weekend.
2024-05-01,5.0,Stayed a few nights,Enjoyed our stay!
2024-04-01,5.0,Stayed a few nights,I loved it differently felt like home away from home.
2024-02-01,5.0,Stayed with kids,"Lynn’s place was perfect for our family. We came into town for a quick weekend and the house was just what we needed. Plenty of room for our 6 and the amenities were just as listed. The house was sanitized and clean and Lynn was super responsive with any requests that we had.
We look forward to booking again when we come again…"
2024-01-01,5.0,Stayed a few nights,"Our family (5) stayed at Lynn’s place while in town for a funeral. The temperatures were freezing. When we arrived last at night the outside lights were on and we were able to pull into the garage and unload the car. When we went inside the house was welcoming warm and cozy. The house was fully stocked with everything we needed, it was enough space for everyone and the beds were very comfy. I had to contact Lynn twice and she responded quickly and extremely professional on each matter.
Everyone said they had a great time at Lynn’s and she provided us with a safe, cozy and clean place for our family that lives so far apart to come together again and enjoy each other. I recommend Lynn’s place to anyone in town looking for a great place to stay!"
2024-01-01,3.0,Stayed with kids,"I would have loved to have given Lynn's place a higher rating, but a couple of things prevented me from doing so. The house was beautifully decorated, in a great location, and we loved being able to park in the garage. It was raining while we were there, but even so, there was a dehumidifier in the kitchen that was very loud, that ran constantly, and needed to be emptied twice a day. All of our things smelled very musty when we got home. Also, the second full bathroom faced out to the kitchen, with only a sliding barn door, and no way to latch it shut. It was practically unusable, with a 2 year old running around. One of the main reasons we chose this place was because it had two full bathrooms."
2023-12-01,4.0,Group trip,"This is our second time staying at Lynn's home. She is a kind and reasonable hostess. We love many things about this home, but two of our favorite things are that it is bright (lots of light) and clean! Thank you, Lynn!"
2023-12-01,5.0,Group trip,What an AMAZING experience to stay at Lynn’s place!! We were so thankful for the excellent responsiveness and super thoroughly furnished place. She was flexible with our needs and that was a blessing to our whole family. It’s very close to ONU which is where we were for our daughter’s pinning ceremony for nursing school!! It’s a definite 5 STAR rating!!
2023-12-01,5.0,Stayed about a week,"Lynn's home was great for my family of 4. The home was cozy, clean, and in a great location. There was an air fryer available in the kitchen for use (was not noted in the pictures, or in amenities). Would love to stay there again."
2023-11-01,5.0,Stayed with kids,"The perfect home away from home! In a great neighborhood, close to everything you could need. A beautiful home, extremely clean and well maintained, with up to date amenities, and services right on point. Walking distance to a nice park for great fall pictures. Ms. Lynn is great to work and communicate with. Easy instructions for checking in and out. Very helpful and accommodating. My family and I had a great Thanksgiving weekend. We highly recommend booking your stay!"
2023-11-01,5.0,Stayed with kids,Lynn was great to work with! She allowed us to check in early and was always available with any questions. We really enjoyed the comfort and safety of her home. We would absolutely stay with Lynn again when we are in town to visit :)
2023-10-01,5.0,Stayed with kids,Very nice home! Everything is as pictured or even better. The host is very kind and professional. Neighborhood is quiet and my family felt safe and comfortable in the home.
2023-10-01,5.0,Stayed with kids,"Lynn is a great host that responded quickly to all of our questions. The house is in a great neighborhood and was clean and inviting, we instantly felt at home. We will definitely be staying here again and would highly recommend to anyone."
2023-10-01,5.0,Stayed with kids,It was excellent we felt at home .. we will definitely return .. Lynn is very nice thank you very much!!
2023-09-01,4.0,Stayed with kids,"We enjoyed our stay at Lynn’s house. The house was clean, and in a nice neighborhood. The rooms were a bit smaller than we expected , but the space worked for our family.
The kitchen was well stocked with all the cooking supplies we needed. 🙂
Lynn responded timely to any questions we asked her. Generously, Lynn gave us extra time for checkout as we had a later flight home.
We were disappointed to find several spiders near the front door of the home, during our stay. We ended up avoiding using the front door as our 5 year old granddaughter, who does not like spiders, was on vacation with us. (Maybe it is a Fall problem-it was late September?)
Overall, we were satisfied with our stay in Bradley at Lynn’s Airbnb. Thank you, Lynn!"
2023-09-01,3.0,Stayed a few nights,Very clean place! Plenty of living room seating and a large TV. Not suitable for people with physical disabilities because of tight space in the dining room and unsafe step in shower in the laundry room. Otherwise place is fine.
2023-09-01,4.0,Stayed with kids,"Home was clean and free of clutter. The host was proactive and very responsive during our stay. We had an incident with a door that was locked from the inside, and someone was sent over to resolve speedily. Instructions were laid out on the kitchen counter. Main bath tub caulk may need refreshing soon, but overall, it's a great find and my family had a great stay."
2023-09-01,5.0,Group trip,My family and I enjoyed our stay! The house was very inviting. It had everything we needed and was very accessible. Lynn was easy to communicate with and would respond quickly. We would definitely stay here again.
2023-09-01,5.0,Group trip,"Lovely home, we enjoyed our stay!"
2023-08-01,5.0,Stayed with kids,Me and my family loved everything about Lynn’s place. Anything we needed she was there at a drop of a dime. Also the beds are comfortable we did not want to get out of bed lol I completely recommend this lovely home for a family. We also bbq on the back with a nice backyard.
2023-08-01,5.0,Stayed a few nights,We were very pleased with our stay! Home is cozy and very well kept.
2023-07-01,5.0,Group trip,"My family had a wonderful week at this house. This place is really well maintained with everything you need. It's very cozy and beautifully designed. Super clean.
Great communication and smooth check inn. The house is located closed to beautiful park. An absolute wonderful experience. Great host! Thank you!"
2023-07-01,5.0,Stayed a few nights,This place had everything we needed! We were very comfortable and the property was just as described. Host was very responsive.
2023-07-01,5.0,Stayed with kids,Very kind and she was amazing host. Hopefully when we come back to visit again I will look to see if her home is available
2023-06-01,4.0,Stayed a few nights,Good location. Convenient and safe. Plenty of room for my group. Queen beds were very comfortable. Lynn was easy and quick to get ahold of and was able to change my reservation last minute.
2023-05-01,5.0,Stayed a few nights,"Lovely stay! Everything as described and clean. We appreciated Lynn’s customer service, especially when one of the group forgot a phone at the residence. She was so lovely to us! We will be back if we have another family event in the area"
2023-05-01,5.0,Group trip,We were at Lynn’s place for my grandson’s wedding. From the moment we walked in we felt right at home. The house was perfect for our party of 6 and at one point 2 more family members visited and we never felt crowded! If we are ever in Kankakee we will definitely come back to Lynn’s!
2023-05-01,5.0,Stayed with kids,We had a very peaceful and relaxing stay at this place. We were there for two days without any issues. Lynn was very responsive and helped us when we forgot the phone inside the house and locked the door and had no other way to get in. I recommend sharing the passcode with other guests with you.
2023-05-01,5.0,Group trip,Great host!!! A+
2023-05-01,5.0,Group trip,Great place close to Olivet and all amenities.
2023-04-01,5.0,Stayed with kids,Lynn’s place was a great place to stay. Very clean and comfortable. It was perfect for my family to visit and spend time together in. The kiddos loved the back yard are. Would definitely stay here again!!
2023-04-01,5.0,Group trip,This place was so nice to stay we definitely love it
2023-04-01,5.0,Stayed with kids,"This place was so great, Lynn was so thoughtful in making sure we had everything we needed for our stay. We really appreciated the snacks and water bottles when we got there! This home is clean, comfortable, beautifully decorated, and had plenty of room for our family of 6. Also, My granddaughter found the games in the cabinet, so great! We will definitely stay here again! Thank you, Lynn for making us feel at home!
Greg, Cindy C. & Family"
2023-03-01,5.0,Group trip,"Our family really enjoyed our stay! The property was comfortable and cozy. Lynn was an amazing host who made sure we had what we needed and accommodated us fully. We come to Bourbonnais often to visit our son playing on the ONU baseball team, and will keep Lynn and her property on our short list of places to stay while in town!"
2023-03-01,5.0,Group trip,Great place to say. Super communicative
2023-03-01,5.0,Stayed one night,"Great place to stay home away from home. Host , Lynn , was great and very committed to making sure we were comfortable and was very professional and hospitable. We would highly recommend this stay to family and friends. This was our first time ever using a Airbnb. Because of this great host and the accommodation we will make it first choice. Thanks again Lynn"
2023-02-01,5.0,Group trip,"Lynn did a wonderful job of preparing the house for us. Had everything we needed, plus some. House was spotless, warm and beautiful when we arrived. Lynn was very responsive to us as well. House is central to so much."
2023-01-01,5.0,Group trip,"Sweet, cozy house that really feels like home! Ridiculously comfy beds, and everything you could think of that you might possibly need during your stay was provided. Lynn was lovely to work with, and I’d absolutely recommend this stay to anyone visiting the area."
2022-12-01,5.0,Group trip,Very nice house super clean close to everything
2022-11-01,5.0,Group trip,Lynn's place is perfect. Warm and comfy ambience throughout. We enjoyed every moment of our stay.
2022-11-01,5.0,Group trip,Lynn is awesome. We had another great stay in her home. Very comfortable bedding and blankets. Furnished beautifully. Would definitely recommend!! I'm sure we'll be back again.
2022-11-01,5.0,Group trip,Really nice place to stay at. Everything was just as advertised on the website.
2022-11-01,5.0,Group trip,We loved the stay. This house was so beautiful and cozy. She even left us little snacks and water. Will definitely be doing this again next time I come into town ❤️
2022-10-01,5.0,Group trip,Lynn was a wonderful host! The home was everything it was advertised to be. We had a wonderful stay in a quiet neighborhood. Perfect location for all our activities. I highly recommend staying here for you and your family!
2022-10-01,5.0,Group trip,"Super clean, nicely furnished. Close to many things. The grill will cook a mean steak. It was perfect for our crew. For sure would stay here again."
2022-09-01,5.0,Stayed a few nights,Lynn’s place is perfect! It is exactly like it looks in the pictures. Everything is new and very clean. The house is in a quiet neighborhood with friendly neighbors.
2022-09-01,5.0,Stayed a few nights,Lynn was responsive and completely accommodating. House was clean and had everything we needed.
2022-09-01,5.0,Group trip,Lynn went above and beyond for our family at this amazing home and was exceptionally responsive for any and everything we need. I would 100% stay at this home again and again whenever in the area!
2022-09-01,5.0,Stayed a few nights,"This is a beautiful home that is tastefully decorated, welcoming, clean, and in a great location. The beds were comfortable, and the kitchen is well-stocked. The garage is an extra bonus. Communication was easy and clear. We thoroughly enjoyed our stay!"
2022-09-01,5.0,Group trip,Beautiful and cozy home. Lynn is sweet and has great communication. Would definitely recommend.
2022-08-01,4.0,Stayed one night,I enjoyed my stay.
2022-08-01,5.0,Stayed with kids,Very cozy home! We really enjoyed our stay. In a quite neighborhood near a nice playground. Lynn made sure our stay was great!
2022-08-01,5.0,Stayed over a week,"I stayed at Lynn's listing for multiple months. It is a lovely,
well-updated house in a quiet neighborhood not too far by car from the many attractions of Chicagoland. Lynn herself is friendly, attentive, reasonable, and respectful of your privacy (which is proven by the fact that I unfortunately missed meeting her in person, as though she made herself available it just never quite worked out).
The space is clean and well-stocked, and Lynn is a genuine local (her face is even up around town) who is always in the area if you need her. (She even brought us a whole grill, though we never got around to using it, so it's completely new for future occupants.)
Overall I highly recommend this listing if you're looking for a true full house (and it is, every part of it entirely to yourself, no shenanigans) in a good neighborhood. Lynn will make sure you are taken care of."
2022-05-01,5.0,Stayed with kids,The stay was amazing. Quiet family type neighborhood. Loved the amount of fans around the house and wonderful lighting. If you're looking for a place to stay where you can get work done but also have a good time. Highly recommend this place. Lynn the host is absolutely amazing. Very involved in the stay and makes sure you have everything you need.
2024-06-01,5.0,Stayed a few nights,Very comfortable stay!
2024-06-01,5.0,Stayed one night,Holly’s place is exactly as listed! Very easy check in and lots of amenities are included in the stay.
2024-06-01,5.0,Stayed one night,"Very thoughtful. The chocolate on the night stand was great. Overall, highly satisfied. I’d definitely visit again."
2024-06-01,5.0,Stayed a few nights,This is my third/fourth time staying with Hollie and it's amazing!
2024-06-01,5.0,Stayed one night,Very clean and nice place
2024-06-01,5.0,Stayed one night,Modern design and furnishings. Nice location.
2024-06-01,5.0,Stayed one night,"the studio was beautiful! it was such a great idea to ha e the coffee, tea,and hot chocolate available! I will definitely be returning when I travel back to my corporate office!"
2024-05-01,5.0,Stayed a few nights,"Great place to stay! Easy access, clean, and quiet. Would stay again!"
2024-04-01,5.0,Stayed a few nights,"Second time staying with her at this location and it, as usual, spotless and awesome!"
2024-03-01,5.0,Stayed a few nights,Loved the old building with the modern renovation. Had a great stay hopefully I'll get to come back.
2024-03-01,5.0,Stayed a few nights,"Exactly as stated. Super comfortable bed (was perfectly firm and comfy). Very clean and soft sheets. Bathroom was clean and very well managed. Loved cooking in the kitchen and had all the supplies. Easy to check in and out and enter. Everything was clean. Well lit space. Just so cozy cute! Will stay again (here for business trip).
Check out Tiny Taps next door (gotta pay cash). Parking was simple."
